title,description,address,location-name,price,type,featured_image,photos,amenities,url
Beehive Life,"Beehive Life creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, arts room, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","1113 East Gurley Street, Prescott, AZ 86301",Prescott,5900.0,Assisted Living,"""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=1113 East Gurley Street,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, arts room, barber / salon, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, resident-run activities, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott/beehive-life
Rose Lane Adult Care Home,"Rose Lane Adult Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","3305 Rose Lane, Prescott, AZ 86305",Prescott,4150.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3305 Rose Lane,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott/rose-lane-adult-care-home
Hidden Oasis,"Hidden Oasis offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","6081 North Dodge Drive, Prescott Valley, AZ 86314",Prescott Valley,4260.0,Assisted Living,"""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6081 North Dodge Drive,Prescott Valley,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis
Hidden Oasis,"Hidden Oasis creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","6081 Dodge Circle, Prescott Valley, AZ 86314",Prescott Valley,4330.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6081 Dodge Circle,Prescott Valley,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis-llc
Yu Caring Homes,"Yu Caring Homes is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","7539 East Clear Sky Trail, Prescott Valley, AZ 86315",Prescott Valley,4420.0,Assisted Living,"""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7539 East Clear Sky Trail,Prescott Valley,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott-valley/yu-caring-homes
Everland Living,"Everland Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","22730 East Avenida De Valle, Queen Creek, AZ 85142",Queen Creek,3820.0,Assisted Living,"""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=22730 East Avenida De Valle,Queen Creek,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/queen-creek/everland-living
Sedona Winds,"At Sedona Winds, residents find a supportive environment that puts well-being first. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","475 Jacks Canyon Road, Sedona, AZ 86351",Sedona,4940.0,"Assisted Living, Memory Care, Independent Living",https://d354o3y6yz93dt.cloudfront.net/images/1200x/77f7c859e2127f5c13c4a2c9f218159d/Sedona%2520Winds_Photo_Seniorly_01.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/77f7c859e2127f5c13c4a2c9f218159d/Sedona%2520Winds_Photo_Seniorly_03.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/77f7c859e2127f5c13c4a2c9f218159d/Sedona%2520Winds_Photo_Seniorly_02.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, kosher meals, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, pet-friendly, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, swimming pool / jacuzzi, telephone, transportation & parking, vegetarian, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/sedona/sedona-winds
Haven Of Sedona,"Haven Of Sedona is a thoughtfully designed residence focused on quality living for seniors. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","505 Jacks Canyon Road, Sedona, AZ 86351",Sedona,,"Assisted Living, Nursing Home",,,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/sedona/haven-of-sedona
Gila River Indian Care Center,"Gila River Indian Care Center is a thoughtfully designed residence focused on quality living for seniors. Amenities include accepted financial services, all day dining, allergy-sensitive, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","Po Box 2187, Sacaton, AZ 85247",Sacaton,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=Po Box 2187,Sacaton,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, all day dining, allergy-sensitive, arts room, barber / salon, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/sacaton/gila-river-indian-care-center
Life Care Center Of Sierra Vista,"Life Care Center Of Sierra Vista offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","2305 East Wilcox Drive, Sierra Vista, AZ 85635",Sierra Vista,,"Assisted Living, Nursing Home",https://d354o3y6yz93dt.cloudfront.net/images/1200x/f496cfdce1c146260af056c0342ea3d958356d81/life-care-center-of-sierra-vista-front-1.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/f496cfdce1c146260af056c0342ea3d958356d81/life-care-center-of-sierra-vista-living-1.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/f496cfdce1c146260af056c0342ea3d958356d81/life-care-center-of-sierra-vista-bathroom-1.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/f496cfdce1c146260af056c0342ea3d958356d81/life-care-center-of-sierra-vista-living-3.jpg","accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/sierra-vista/life-care-center-of-sierra-vista
