title,description,address,location-name,price,type,featured_image,photos,amenities,url
Shepherd Manor,"Shepherd Manor is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","1651 North 58Th Street, Mesa, Az 85205",Mesa,2750,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/10a299e495465e464fdf07b74305e8d5.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/mesa/shepherd-manor
Sheridan Garden Assisted Living,"At Sheridan Garden Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","7419 North 82Nd Lane, Glendale, Az 85303",Glendale,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2f708debb62f4c541d75c410151519d8.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/glendale/sheridan-garden-assisted-living
Sheridan Garden Assisted Living,,"2209 North Rascon Loop, Phoenix, Az 85037",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0b9214c351a42ce22454165db02f2bf1.jpg,,,https://app.seniorplace.com/communities/show/942d60ed-5d01-4a33-a140-d0e5114ef785
Sheridan Garden Assisted Living,,"8322 West Oregon Avenue, Glendale, Az 85305",Glendale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/25174072964c59abc2f71471400005d4.jpg,,,https://app.seniorplace.com/communities/show/d87d1222-b8db-4179-a765-fe53a385293b
Sheridan Garden Assisted Living,,"8937 West Sheridan Street, Phoenix, Az 85037",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eac22f73184a0fd7c60a83c59d1cda0b.jpg,,,https://app.seniorplace.com/communities/show/38ad531c-0a1a-4d4a-b5f2-fa2beca94093
Sheridan Lane Assisted Living,,"4016 North Sheridan Lane, Prescott Valley, Az 86314",Prescott Valley,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ead9b8074eaa1046ba505c0fba2f851a.jpg,,,https://app.seniorplace.com/communities/show/4fe89b5d-c2cb-466e-bba3-f9960eedad10
Sherwood Heights Adult Living,"Sherwood Heights Adult Living offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","5813 East Lewis Avenue, Scottsdale, Az 85257",Scottsdale,3110,"Assisted Living Home, Memory Care",https://app.seniorplace.com/api/files/public/06711708-518f-457e-9bc0-557af191809c,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/sherwood-heights-adult-living
Sherwood Village Assisted Living And Memory Care,,"102 South Sherwood Village Drive, Tucson, Az 85710",Tucson,,"Assisted Living Home, Memory Care",https://app.seniorplace.com/api/files/public/6d98f0b6-c4cd-48f2-8c7e-ad2a0675dfad,,,https://app.seniorplace.com/communities/show/27fd0baf-72ab-49f2-a85d-207648f40b5e
Shirlee Beloved By Majestic,,"1924 North Pennington Drive, Chandler, Az 85224",Chandler,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/dbd9a9319e4432d284c3b9b57a7b6575.jpg,,,https://app.seniorplace.com/communities/show/a1d05c22-b384-483d-8de8-1c6dd38e1a80
Siara Assisted Living I I,,"5640 West Trenton Way, Florence, Az 85132",Florence,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a791b46b37f1fd24e06a10385064a467.jpg,,,https://app.seniorplace.com/communities/show/0949d53c-7ed5-45b3-beac-ba13eddce06c
Sierra Adult Care,"At Sierra Adult Care, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","4933 South Cassia Way, Tucson, Az 85706",Tucson,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ada64f032ba618ca95ef0a7c103d75f2.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/tucson/sierra-adult-care-llc
Sierra Del Sol,,"8151 East Speedway Boulevard, Tucson, Az 85710",Tucson,,"Assisted Living Home, Memory Care",https://app.seniorplace.com/api/files/public/4db44627-3e8a-40a7-94d8-ee4dc248e11e,,,https://app.seniorplace.com/communities/show/b67f963e-7dd7-478a-8865-b6c191056334
Sierra Winds,,"17300 North 88Th Avenue, Peoria, Az 85382",Peoria,,Continuing Care Retirement Community,,,,https://app.seniorplace.com/communities/show/471a4d75-f7b6-485e-9c96-8860c60f5efd
Silver Age Residential Care Ii,,"5019 West Paradise Lane, Glendale, Az 85306",Glendale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/84b1477098320d923b7edc9fa8a5e35d.jpg,,,https://app.seniorplace.com/communities/show/5248f334-9399-4b94-80a0-740a9d007cc0
Silver Bells Adult Care Home,"Silver Bells Adult Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","5248 East Marconi Avenue, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0ff1ab07383b8c445eac6cf49d32df1f.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-adult-care-home
Silver Bells Ii,"Silver Bells II is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","5541 East Angela Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e96637fb27029305b46c44dc2d16c2ea.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-ii
Silver Birch Of Avondale,,"295 East Van Buren Street, Avondale, Az 85323",Avondale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e57aad78f65803df29280804fc9d6432.jpg,,,https://app.seniorplace.com/communities/show/89ce7e84-031b-46db-aa99-3798dbfdff5c
Silver Creek Assisted Living,"Silver Creek Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","11524 North 86Th Avenue, Peoria, Az 85345",Peoria,2750,"Assisted Living Home, Board And Care Home",https://app.seniorplace.com/api/files/public/01de78a5-b754-49a0-8747-ece50a87383a,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/67e8edcd265a0a75686971a579085aa5ea59c1b3/silver-creek-assisted-living-bedroom-3.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/67e8edcd265a0a75686971a579085aa5ea59c1b3/silver-creek-assisted-living-dining-1.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/67e8edcd265a0a75686971a579085aa5ea59c1b3/silver-creek-assisted-living-bedroom-2.jpg","all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/peoria/silver-creek-assisted-living
Silver Creek Assisted Living Ii Go To,,"14002 North 90Th Lane, Peoria, Az 85381",Peoria,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8a0e63b5484b5cac4f4ba0306cb29495.jpg,,,https://app.seniorplace.com/communities/show/985fb42c-f5fd-46fd-a2e6-443ea5056f9f
Silver Creek Inn Memory Care Community,,"6345 East Baseline Road, Mesa, Az 85206",Mesa,,"Assisted Living Home, Memory Care",https://app.seniorplace.com/api/files/public/1cbf903a-e879-4a1d-9452-01997cb0f3b2,,,https://app.seniorplace.com/communities/show/fb912f64-f4c9-4f76-aa76-3da60ed8eb7b
Silver Creek Leisure Living,,"1670 Arizona 95, Bullhead City, Az 86442",Bullhead City,,"Assisted Living Home, Independent Living",https://app.seniorplace.com/api/files/public/dd662c65-bda1-440e-a4b8-9c8011c5d15b,,,https://app.seniorplace.com/communities/show/46ce0cba-1790-4e19-995d-0838dee44a12
Silver Creek Leisure Living,,"South Highway 95, Fort Mohave, Az 86426",Fort Mohave,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5879ed05e5f9d6ce422208b6e42a2195.jpg,,,https://app.seniorplace.com/communities/show/6827ba04-bfbb-451a-9aab-f70ddbf79133
Silver Moon Assisted Living,"Silver Moon Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","3690 West Arrowwood Place, Tucson, Az 85741",Tucson,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ff5d327c3214fc45f8e399c7c9b06e4c.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/tucson/silver-moon-assisted-living-home
Silver Springs,"Silver Springs is a welcoming place for older adults to feel at home. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","500 West Camino Encanto, Green Valley, Az 85614",Green Valley,5145,"Assisted Living Home, Independent Living",https://app.seniorplace.com/api/files/public/a5dcfa31-1f0a-46c1-8540-f0f0264d6633,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/c9d10e162640e7c6b1a44e1684cefc4b2cd2420c/silver-springs1-exterior-silver-springs-57.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c9d10e162640e7c6b1a44e1684cefc4b2cd2420c/silver-springsdining-silver-springs-54.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c9d10e162640e7c6b1a44e1684cefc4b2cd2420c/silver-springsinterior-silver-springs-61.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, pet-friendly, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, swimming pool / jacuzzi, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/green-valley/silver-springs
Silver Star Assisted Living,,"1851 West Behrend Drive, Phoenix, Az 85027",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cc454623fe51cfd896c26d7de8c2d311.jpg,,,https://app.seniorplace.com/communities/show/46f575be-7327-407e-beab-c34c15697445
Silvergate Assisted Living,,"2144 West Manor Street, Chandler, Az 85224",Chandler,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/dab26f58265c203b0fe90a9bd11f25b7.jpg,,,https://app.seniorplace.com/communities/show/fe9f339a-60fa-48ee-a821-f3c5b70a699c
