ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Mountain View Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/mountain-view-assisted-living-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/mountain-view-assisted-living-scottsdale,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Trinity Home Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-of-scottsdale-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-of-scottsdale-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Trinity Home On Clinton,https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-on-clinton,https://www.seniorly.com/assisted-living/arizona/scottsdale/trinity-home-on-clinton,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Mother Teresas Senior Care Home,https://www.seniorly.com/assisted-living/arizona/scottsdale/mother-teresa-s-senior-care-home,https://www.seniorly.com/assisted-living/arizona/scottsdale/mother-teresa-s-senior-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Cactus Senior Villa,https://www.seniorly.com/assisted-living/arizona/scottsdale/cactus-senior-villa,https://www.seniorly.com/assisted-living/arizona/scottsdale/cactus-senior-villa,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Bridge Royal Homecare,https://www.seniorly.com/assisted-living/arizona/scottsdale/bridge-royal-homecare,https://www.seniorly.com/assisted-living/arizona/scottsdale/bridge-royal-homecare,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Citadel Post Acute,https://www.seniorly.com/assisted-living/arizona/mesa/citadel-post-acute,https://www.seniorly.com/assisted-living/arizona/mesa/citadel-post-acute,"Assisted Living Home, Independent Living, Nursing Home",,,
,Apache Junction Health Center,https://www.seniorly.com/assisted-living/arizona/apache/apache-junction-health-center,https://www.seniorly.com/assisted-living/arizona/apache/apache-junction-health-center,Independent Living,,,
,Mi Casa Nursing Center,https://www.seniorly.com/assisted-living/arizona/tempe/mi-casa-nursing-center,https://www.seniorly.com/assisted-living/arizona/tempe/mi-casa-nursing-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Sante Of Mesa,https://www.seniorly.com/assisted-living/arizona/litchfield-park/sante-of-mesa,https://www.seniorly.com/assisted-living/arizona/litchfield-park/sante-of-mesa,"Assisted Living Home, Independent Living, Nursing Home",,,
,Rio Vista Post Acute Rehabilitation,https://www.seniorly.com/assisted-living/arizona/peoria/rio-vista-post-acute-and-rehabilitation,https://www.seniorly.com/assisted-living/arizona/peoria/rio-vista-post-acute-and-rehabilitation,"Assisted Living Home, Independent Living, Nursing Home",,,
,Palm Valley Rehabilitation Care Center,https://www.seniorly.com/assisted-living/arizona/goodyear/palm-valley-rehabilitation-care-center,https://www.seniorly.com/assisted-living/arizona/goodyear/palm-valley-rehabilitation-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Haven Health Camp Verde Assisted Living,https://www.seniorly.com/assisted-living/arizona/camp-verde/haven-of-camp-verde,https://www.seniorly.com/assisted-living/arizona/camp-verde/haven-of-camp-verde,"Assisted Living Home, Independent Living, Nursing Home",,,
,Solterra At White Mountains Two Ops,https://www.seniorly.com/assisted-living/arizona/lakeside/solterra-at-white-mountains-two-ops-llc,https://www.seniorly.com/assisted-living/arizona/lakeside/solterra-at-white-mountains-two-ops-llc,"Assisted Living Home, Independent Living, Memory Care, Nursing Home",,,
,Chandler Post Acute And Rehabilitation,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-post-acute-and-rehabilitation,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-post-acute-and-rehabilitation,"Assisted Living Home, Independent Living, Nursing Home",https://app.seniorplace.com/communities/show/1d9c19ad-2e5b-4169-b77a-267611b60b1c,,
,The Center At Val Vista,https://www.seniorly.com/assisted-living/arizona/phoenix/the-center-at-val-vista,https://www.seniorly.com/assisted-living/arizona/phoenix/the-center-at-val-vista,"Assisted Living Home, Independent Living, Nursing Home",,,
,Haven Of Cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/haven-of-cottonwood,https://www.seniorly.com/assisted-living/arizona/cottonwood/haven-of-cottonwood,"Assisted Living Home, Independent Living, Nursing Home",,,
,Good Samaritan Society Prescott Valley,https://www.seniorly.com/assisted-living/arizona/prescott/good-samaritan-society-prescott-valley,https://www.seniorly.com/assisted-living/arizona/prescott/good-samaritan-society-prescott-valley,"Assisted Living Home, Independent Living, Nursing Home",,,
,White House Group Home,https://www.seniorly.com/assisted-living/arizona/glendale/white-house-group-home,https://www.seniorly.com/assisted-living/arizona/glendale/white-house-group-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sunview Health And Rehabilitation Center,https://www.seniorly.com/assisted-living/arizona/youngtown/sunview-respiratory-and-rehabilitation,https://www.seniorly.com/assisted-living/arizona/youngtown/sunview-respiratory-and-rehabilitation,"Assisted Living Home, Independent Living, Nursing Home",,,
,Camelback Post Acute Care And Rehabilitation,https://www.seniorly.com/assisted-living/arizona/phoenix/camelback-post-acute-and-rehabilitation,https://www.seniorly.com/assisted-living/arizona/phoenix/camelback-post-acute-and-rehabilitation,"Assisted Living Home, Independent Living, Nursing Home",,,
,Ridge At The Stratford,https://www.seniorly.com/assisted-living/arizona/phoenix/ridge-at-the-stratford,https://www.seniorly.com/assisted-living/arizona/phoenix/ridge-at-the-stratford,"Assisted Living Home, Independent Living, Memory Care",,,
,Ahc Of Glendale,https://www.seniorly.com/assisted-living/arizona/glendale/ahc-of-glendale,https://www.seniorly.com/assisted-living/arizona/glendale/ahc-of-glendale,"Assisted Living Home, Independent Living, Nursing Home",,,
,Coronado Healthcare Center,https://www.seniorly.com/assisted-living/arizona/phoenix/coronado-healthcare-center,https://www.seniorly.com/assisted-living/arizona/phoenix/coronado-healthcare-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Arizona State Veteran Homephx,https://www.seniorly.com/assisted-living/arizona/phoenix/arizona-state-veteran-home-phx,https://www.seniorly.com/assisted-living/arizona/phoenix/arizona-state-veteran-home-phx,"Assisted Living Home, Independent Living, Nursing Home",,,
,Amarsi Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/amarsi-assisted-living,https://www.seniorly.com/assisted-living/arizona/glendale/amarsi-assisted-living,Assisted Living Home,,,
,Mercy Adult Care Home Iv,https://www.seniorly.com/assisted-living/arizona/glendale/mercy-adult-care-home-iv,https://www.seniorly.com/assisted-living/arizona/glendale/mercy-adult-care-home-iv,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Hope Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/hope-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/glendale/hope-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/fb5203ca-90bc-44f9-b653-f0aceca44793,Assisted Living Home,Assisted Living Home
,Corinas Love And Care,https://www.seniorly.com/assisted-living/arizona/glendale/corina-s-love-and-care,https://www.seniorly.com/assisted-living/arizona/glendale/corina-s-love-and-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Golden Age Residential Care,https://www.seniorly.com/assisted-living/arizona/glendale/golden-age-adult-care-home-glendale,https://www.seniorly.com/assisted-living/arizona/glendale/golden-age-adult-care-home-glendale,"Assisted Living Home, Independent Living, Assisted Living Community, Memory Care",,,
,Rose Court Assisted Living And Memory Care,https://www.seniorly.com/assisted-living/arizona/phoenix/rose-court-senior-living,https://www.seniorly.com/assisted-living/arizona/phoenix/rose-court-senior-living,"Assisted Living Home, Independent Living, Memory Care",,,
,New Reflections Adult Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/new-reflections-adult-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/new-reflections-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/1b6a5acd-0698-41dc-a137-f754883bb6f5,Assisted Living Home,Assisted Living Home
,The Oasis Assisted Living At Fellowship Square,https://www.seniorly.com/assisted-living/arizona/phoenix/the-oasis-assisted-living-at-fellowship-square,https://www.seniorly.com/assisted-living/arizona/phoenix/the-oasis-assisted-living-at-fellowship-square,Assisted Living Home,,,
,Serene Haven Living,https://www.seniorly.com/assisted-living/arizona/phoenix/serene-haven-living,https://www.seniorly.com/assisted-living/arizona/phoenix/serene-haven-living,Assisted Living Home,,,
,The Park At 7Th Avenue Assisted Living Center,https://www.seniorly.com/assisted-living/arizona/phoenix/the-park-at-7th-avenue-assisted-living-center,https://www.seniorly.com/assisted-living/arizona/phoenix/the-park-at-7th-avenue-assisted-living-center,Assisted Living Home,,,
,Paradise Living Centers Central Phoenix,https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-central-phoenix,https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-central-phoenix,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Bridgewater Assisted Living Midtown,https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown,https://www.seniorly.com/assisted-living/arizona/phoenix/bridgewater-assisted-living-midtown,"Assisted Living Home, Independent Living, Memory Care",,,
,Harpers Haven Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/harpers-haven-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/harpers-haven-assisted-living,Assisted Living Home,,,
,Holy Cross Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/holy-cross-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/holy-cross-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Majestic Villa,https://www.seniorly.com/assisted-living/arizona/glendale/majestic-villa,https://www.seniorly.com/assisted-living/arizona/glendale/majestic-villa,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Everlasting Services At Glendale,https://www.seniorly.com/assisted-living/arizona/glendale/everlasting-services-at-glendale,https://www.seniorly.com/assisted-living/arizona/glendale/everlasting-services-at-glendale,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Good Hart Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/good-hart-assisted-living,https://www.seniorly.com/assisted-living/arizona/glendale/good-hart-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Devonshire Ii Alh,https://www.seniorly.com/assisted-living/arizona/glendale/devonshire-ii-alh,https://www.seniorly.com/assisted-living/arizona/glendale/devonshire-ii-alh,Assisted Living Home,,,
,J B Assisted Living Inc Ii,https://www.seniorly.com/assisted-living/arizona/glendale/j-b-assisted-living-inc-ii,https://www.seniorly.com/assisted-living/arizona/glendale/j-b-assisted-living-inc-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Home Away From Home Senior Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/home-away-from-home-senior-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/glendale/home-away-from-home-senior-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Pines Assisted Lovin Home,https://www.seniorly.com/assisted-living/arizona/glendale/pines-assisted-lovin-home,https://www.seniorly.com/assisted-living/arizona/glendale/pines-assisted-lovin-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Felicity Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/felicity-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/felicity-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Rejoice Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/rejoice-assisted-living-home-incorporated,https://www.seniorly.com/assisted-living/arizona/glendale/rejoice-assisted-living-home-incorporated,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Ac Adult Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/ac-adult-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/ac-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Angels Paradise Care Home Glendale,https://www.seniorly.com/assisted-living/arizona/glendale/angels-paradise-care-home-glendale,https://www.seniorly.com/assisted-living/arizona/glendale/angels-paradise-care-home-glendale,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,D Providence Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/d-providence-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/d-providence-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sunrise Adult Care Home 2,https://www.seniorly.com/assisted-living/arizona/glendale/sunrise-adult-care-home-2-glendale,https://www.seniorly.com/assisted-living/arizona/glendale/sunrise-adult-care-home-2-glendale,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/9941c6a1-0fdb-4e8d-9908-99e0306384b6,Assisted Living Home,Assisted Living Home
