ID,Title,URL,OldSerialized,NormalizedTypes,NormalizedTypeIDs,SerializedWritten
?,Aristocrat Operating Company I,https://app.seniorplace.com/communities/show/5ab3a8a8-7645-4198-bb29-d70e9244b381,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Asc Of The Heart Institute,https://app.seniorplace.com/communities/show/d8abd1ac-745c-4c8d-a0fb-7758dd110a74,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Ashely Manor Cory Lane,https://app.seniorplace.com/communities/show/008242a1-d19d-411a-9a7e-b1384088097d,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashford Assisted Living Memory Care Of Springvil,https://app.seniorplace.com/communities/show/94471319-c9b0-49ff-9b24-655c79cdf59c,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Ashford Memory Care,https://app.seniorplace.com/communities/show/f4210248-4a4a-4eac-8c9d-9a5325a75087,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Arlington,https://app.seniorplace.com/communities/show/12a63930-65b7-4ab4-970e-f7df44103e69,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Beverly Hills,https://app.seniorplace.com/communities/show/a804baa4-f247-4546-a016-a5264da375b2,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Ashley Manor Buttercup Trail,https://app.seniorplace.com/communities/show/1888e6b2-a969-4a67-9ea9-806181f619ce,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Cedar,https://app.seniorplace.com/communities/show/75ef532d-c88f-4a00-856a-5399a081dde0,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Cloverdale Memory Care,https://app.seniorplace.com/communities/show/785d74ee-e3db-4535-83cb-a30c5af2f4e9,field_682fc481aaf60,"Assisted Living Community, Memory Care, Home Care","5, 3, 488",a:3:{i:0;i:5;i:1;i:3;i:2;i:488;}
?,Ashley Manor Crescent,https://app.seniorplace.com/communities/show/7e11e845-3faf-4726-9dd6-ffbb8fec41f7,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Harmony,https://app.seniorplace.com/communities/show/98db2851-299d-4ef4-91e2-0d4fa4221b4a,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Hawthorne,https://app.seniorplace.com/communities/show/5876d5f4-715e-482d-9295-120e9a23fd1d,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Hill Road,https://app.seniorplace.com/communities/show/8548a2ed-9c5a-432c-b4bb-fc0a93c34bba,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Hyde Park,https://app.seniorplace.com/communities/show/abeb5d88-a954-4890-a221-ca4ed2f35fb4,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Iowa,https://app.seniorplace.com/communities/show/8d68be08-7b9b-46ad-b611-bb9aff5680c7,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Ashley Manor Middleton,https://app.seniorplace.com/communities/show/9b68ba07-ec64-4bd9-beb7-f69189238d5c,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Midland,https://app.seniorplace.com/communities/show/58c335ab-f012-454a-b44e-ec64738012f4,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Mountain Home,https://app.seniorplace.com/communities/show/cf4faed8-1d45-4268-a76f-1118ff5bfc48,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Parkview Drive,https://app.seniorplace.com/communities/show/da51e0d9-2163-4143-bd45-759d0f1247d1,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Storybook Way Memory Care,https://app.seniorplace.com/communities/show/6c051db6-7e87-42b0-9928-679d4a41f4e2,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Ashley Manor Care Centers Inc Elgin Way,https://app.seniorplace.com/communities/show/0017952b-efae-4337-bdb6-0c7016b9c85f,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Ashley Manor Care Centers Inc Highmont,https://app.seniorplace.com/communities/show/513a5d08-c905-4714-84eb-105fea4d2425,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Ashley Manor Care Centers Inc Orchard,https://app.seniorplace.com/communities/show/c44eac82-18a6-4251-8b23-b2486bdc96a5,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Aspen Cares 2,https://app.seniorplace.com/communities/show/ac369369-0f1c-408c-b797-348ad8298197,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Cares Assisted Living,https://app.seniorplace.com/communities/show/b1ff6376-4a1e-45bb-8890-3445ef81ab0d,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Aspen Creek Assisted Living,https://app.seniorplace.com/communities/show/03e5e808-4a57-474d-90cc-b63e51408da9,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Aspen Home Care And Hospice,https://app.seniorplace.com/communities/show/f46ee66d-4c54-42c7-8e92-f428a931f1e1,field_682fc481aaf60,"Nursing Home, Home Care","7, 488",a:2:{i:0;i:7;i:1;i:488;}
?,Aspen Home Health Services,https://app.seniorplace.com/communities/show/32c7a80d-2592-4d10-9985-66433209dbe8,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Aspen House 1,https://app.seniorplace.com/communities/show/18398b31-d0d3-4d86-b09f-cf21c3550cde,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Leaf Assisted Living Residence,https://app.seniorplace.com/communities/show/73ea68fe-0fb9-4d05-86e6-7a792e4feb4d,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Leaf Assisted Living Residence Incstratton,https://app.seniorplace.com/communities/show/64c03b4b-a1ed-4adc-8266-203611502eca,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Leaf Assisted Living Residence Limon,https://app.seniorplace.com/communities/show/8c43d6cb-ea52-43fc-9226-481ef7b07861,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Leaf Assisted Lvg Residence Circle Lane,https://app.seniorplace.com/communities/show/4c590ae6-c190-439f-b7cd-b3e3b92495aa,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Meadows Assisted Living,https://app.seniorplace.com/communities/show/fb11e607-38a5-4ab5-ab91-0ff597b62de1,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Aspen Ridge Alzheimers Special Care Center,https://app.seniorplace.com/communities/show/02719e65-a717-486b-9e51-071abfb1e521,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aspen Ridge Hospice,https://app.seniorplace.com/communities/show/76c80b52-fd6c-48bd-8fee-697d0bc0aa36,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Aspen Ridge Residences Of Lehi,https://app.seniorplace.com/communities/show/e12156c6-4761-4720-9097-aacedd179891,field_682fc481aaf60,"Independent Living, Assisted Living Community","6, 5",a:2:{i:0;i:6;i:1;i:5;}
?,Aspen Trail Retirement Community,https://app.seniorplace.com/communities/show/75283028-45f5-42f5-b78b-31bd09d822c1,field_682fc481aaf60,"Independent Living, Home Care","6, 488",a:2:{i:0;i:6;i:1;i:488;}
?,Aspen Valley Senior Living Community,https://app.seniorplace.com/communities/show/b7b66262-af50-48fc-9913-f6e61554335f,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Aspens At Fort Collins,https://app.seniorplace.com/communities/show/f50785d1-d8e3-4cbd-b1bc-43e8de4d07d5,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Aspin Wall Residential Assisted Living,https://app.seniorplace.com/communities/show/072a5716-e13d-4f16-8a61-bb065be0fcfe,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Aspire Hospice Care,https://app.seniorplace.com/communities/show/01623e3c-cd31-46d3-af74-27986efe8fc8,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Assisted Living At Greeley,https://app.seniorplace.com/communities/show/5fddb37f-1901-443f-8a5f-bfddc328e35c,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assisted Living At Pueblo,https://app.seniorplace.com/communities/show/3d21c3ce-34f0-4a50-adad-2983089f44cc,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assisted Living At Spring,https://app.seniorplace.com/communities/show/34d4b1f0-9791-4520-b4ff-6186ce0000be,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assisted Living Of Arvada,https://app.seniorplace.com/communities/show/2aaceff7-dc9e-4198-998f-1711d3309974,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assisted Living Of Aurora,https://app.seniorplace.com/communities/show/2b347811-1018-41ad-a4dc-60c134bee83a,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assisted Living Of Denver,https://app.seniorplace.com/communities/show/6792f080-b0eb-459e-b510-25af83aff524,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assisted Living Of Denver Ne,https://app.seniorplace.com/communities/show/88981a2c-b43f-418c-af21-d317d92b2b04,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assisted Living Of Lakewood,https://app.seniorplace.com/communities/show/1fe77925-7bd8-4d4d-8c41-f1e2e33cf2bb,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assisted Living Of Northglenn,https://app.seniorplace.com/communities/show/701c8273-042f-4483-95b7-f7623e4a7ae6,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assisted Living Of Thornton,https://app.seniorplace.com/communities/show/14b366a4-a357-4370-9675-dca2b1d13375,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Assurance Assisted Living Home At Killarney,https://app.seniorplace.com/communities/show/a036b470-eddd-4f2c-9c30-e492faffc2e5,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 1,https://app.seniorplace.com/communities/show/d1465135-a965-48de-bf9e-3ebc1e0b1950,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 10,https://app.seniorplace.com/communities/show/14545a58-366c-4765-b3f5-32ea980c67d9,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 2,https://app.seniorplace.com/communities/show/c1f9f5df-3248-4858-8ad9-b16b3455d8f5,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 3,https://app.seniorplace.com/communities/show/59c2bf12-0c14-4673-abad-7ffe8018e331,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 4,https://app.seniorplace.com/communities/show/e91596de-e697-4f97-bf4a-d98932bae527,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 5,https://app.seniorplace.com/communities/show/019c4cbe-b1c8-48c3-87e4-c3fd75b15102,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 8,https://app.seniorplace.com/communities/show/00c1951e-837f-4ba9-bbcd-f095bd4f0019,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living 9,https://app.seniorplace.com/communities/show/56015493-7aaa-4562-add6-53e6acfe1c82,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living Arvada,https://app.seniorplace.com/communities/show/cb2bd251-e3d6-47b3-ae66-f42be7c2d6cc,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care, Home Care","5, 162, 3, 488",a:4:{i:0;i:5;i:1;i:162;i:2;i:3;i:3;i:488;}
?,Assured Senior Living Riverstone,https://app.seniorplace.com/communities/show/072e5f97-d36f-4ce8-8860-aafd1c0ba366,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Assured Senior Living Wagon Trail,https://app.seniorplace.com/communities/show/5b1081e1-afc8-4f7f-b979-e652307194c1,field_682fc481aaf60,"Assisted Living Home, Memory Care","162, 3",a:2:{i:0;i:162;i:1;i:3;}
?,Assured Senior Living Wagontrail,https://app.seniorplace.com/communities/show/e11e712c-a508-42a3-8ad2-6a3be20cac62,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,At Home Health Care,https://app.seniorplace.com/communities/show/c0e3fde2-dc54-4aa3-819b-d66f91e85b87,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Ativo Senior Living Of Albuquerque,https://app.seniorplace.com/communities/show/971a41d4-21a1-486c-9dca-00dea6fd030a,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Atlas Hospice,https://app.seniorplace.com/communities/show/300f44e7-118d-4261-97a0-0496056f6f54,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Atlas Hospice Of Southern Utah,https://app.seniorplace.com/communities/show/49a38745-4f00-400c-b439-65f47bfd32a3,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Atria Longmont,https://app.seniorplace.com/communities/show/5a339bdd-9a8e-4201-9022-e58fb988dd6a,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Auburn Crest Home Health,https://app.seniorplace.com/communities/show/dd7d563e-0767-420c-8bce-000e03af63dc,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Auburn View Assisted Living,https://app.seniorplace.com/communities/show/64f8318a-fd3f-4aec-a0dc-317ae8ecd3b3,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Augustana Elk Run Assisted Living,https://app.seniorplace.com/communities/show/e5dc9533-bdbc-44ac-bfc4-da67f480b098,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Aurora Makarios Assisted Living,https://app.seniorplace.com/communities/show/b1d17a14-a412-4afa-92fe-2f6c0925cffb,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Autumn Blessings Assisted Living,https://app.seniorplace.com/communities/show/f7b2893e-1cfb-4700-80f8-839a798b69a6,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Autumn Breeze Assisted Living,https://app.seniorplace.com/communities/show/58beafd0-a5c3-472c-be4c-facc04cd641e,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Autumn Care Living Center Building 1,https://app.seniorplace.com/communities/show/9cf333f2-f762-4d44-8f17-a0409bece751,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Autumn Care Living Center Building 2,https://app.seniorplace.com/communities/show/902da37b-8cbf-4ec8-b991-efee7b2188ec,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Autumn Care Living Center Building 3,https://app.seniorplace.com/communities/show/c1f586db-5a32-41d5-9185-a260b7720107,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Autumn Haven Assisted Living,https://app.seniorplace.com/communities/show/d08551ef-7442-4360-86cb-78c8ec6dea85,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Autumn Park Assisted Living,https://app.seniorplace.com/communities/show/694b1e21-6de1-4e9c-8074-7bc52244f8b2,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Avalon Care Centerbountiful,https://app.seniorplace.com/communities/show/d3f85b78-43cd-410f-b61f-e187b537b012,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Avalon Memory Care,https://app.seniorplace.com/communities/show/6f65cb85-e5ea-4fb2-84d7-4a047b1edc1e,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Avalon West Health Rehabilitation,https://app.seniorplace.com/communities/show/07f3ba5e-0d08-4fc6-8fe8-8087d3d184cd,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Avamere At Mountain Ridge,https://app.seniorplace.com/communities/show/deabba6f-9b19-45d9-b7f1-fbe31b4719dc,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Avamere At Rio Rancho,https://app.seniorplace.com/communities/show/5dd25ee5-c78b-4e89-863e-0aa31cf917d1,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Avista Senior Living Albuquerque,https://app.seniorplace.com/communities/show/18ac4aa1-1cf9-4701-b753-be098fec3920,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Avista Senior Living Garden City,https://app.seniorplace.com/communities/show/0fec588e-10c0-423e-aab2-c9ef08d2c85d,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Avista Senior Living Nampa,https://app.seniorplace.com/communities/show/a14fb7f0-c26c-4217-a6e9-78badfd6eaec,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Avista Senior Living Twin Falls,https://app.seniorplace.com/communities/show/31bc6895-b437-41a0-a9d6-538424aeb17e,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Balfour At Central Park,https://app.seniorplace.com/communities/show/904604a4-c918-4e4f-a371-2ac7223b7f41,field_682fc481aaf60,"Assisted Living Community, Independent Living","5, 6",a:2:{i:0;i:5;i:1;i:6;}
?,Balfour At Lavender Farms,https://app.seniorplace.com/communities/show/09e82f43-8dca-4593-9aca-2081119e64cd,field_682fc481aaf60,"Independent Living, Assisted Living Community","6, 5",a:2:{i:0;i:6;i:1;i:5;}
?,Balfour At Littleton,https://app.seniorplace.com/communities/show/6ace30d8-12bf-41c2-bbc8-9f38582c6f87,field_682fc481aaf60,"Assisted Living Community, Memory Care, Nursing Home","5, 3, 7",a:3:{i:0;i:5;i:1;i:3;i:2;i:7;}
?,Balfour At Longmont,https://app.seniorplace.com/communities/show/a63256a3-0caf-4791-8844-7a1cb88798ed,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care, Nursing Home","6, 5, 3, 7",a:4:{i:0;i:6;i:1;i:5;i:2;i:3;i:3;i:7;}
?,Balfour At Riverfront Park,https://app.seniorplace.com/communities/show/2ced436d-b81c-429a-9048-a67aa6d19e20,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Balfour Cherrywood Village,https://app.seniorplace.com/communities/show/d068759d-d78a-4a4f-8f99-b2211b800bdc,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Balfour Retirement Community,https://app.seniorplace.com/communities/show/695f2036-ba6e-4298-936a-cd26f9ba0e74,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care, Nursing Home","6, 5, 3, 7",a:4:{i:0;i:6;i:1;i:5;i:2;i:3;i:3;i:7;}
?,Balsam House,https://app.seniorplace.com/communities/show/724a8051-55a5-4533-abf0-5f3ece7f2f04,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Barber Station Assisted Living And Memory Care Long Wait List No Referral Fee,https://app.seniorplace.com/communities/show/a8cfd9d9-a493-4f0f-8f32-496d060614af,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Barrington Place Alzheimers Special Care Center,https://app.seniorplace.com/communities/show/3c18ed35-c654-4f3f-b36a-47b1294283b4,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Barton Creek Senior Living,https://app.seniorplace.com/communities/show/3479eb2d-547e-4568-9e2a-a341162a07cc,field_682fc481aaf60,"Independent Living, Assisted Living Community","6, 5",a:2:{i:0;i:6;i:1;i:5;}
?,Basil Celany Living Center,https://app.seniorplace.com/communities/show/893fa326-0b87-445e-85d7-eb0b6b35fc54,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home","5, 162",a:2:{i:0;i:5;i:1;i:162;}
