ID,Title,City,State,SeniorPlaceURL,SeniorlyURL,NormalizedTypes,NormalizedTypeIDs
,Casa Sandia,Sandia View,New Mexico,https://app.seniorplace.com/communities/show/be636652-19ec-4531-bd85-894c09bed44e,,Assisted Living Home,162
,Casa Sunview,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/52b8dec0-f5c6-443c-901e-906005958f5c,,Assisted Living Home,162
,Cascades At Orchard Park,Orem,Utah,https://app.seniorplace.com/communities/show/407f9553-e0ae-485f-8c1e-bb0455fe2e6c,,Nursing Home,7
,Cascades At Riverwalk,Midvale,Utah,https://app.seniorplace.com/communities/show/b5740806-afc7-4c71-9938-f1076343fed9,,Nursing Home,7
,Caseys Pond Senior Living Ltc,Steamboat Springs,Colorado,https://app.seniorplace.com/communities/show/ac99505d-5ca7-4d34-898e-bb8668dbd6c6,,"Assisted Living Community, Nursing Home","5, 7"
,Casita Senior Living,Rio Rancho,New Mexico,https://app.seniorplace.com/communities/show/4e68b53d-5cb0-4402-b880-70faa309e554,,Assisted Living Home,162
,Casita Senior Living,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/d194180a-90cd-4ebe-a998-2a6238a8ad66,,Assisted Living Home,162
,Castle Peak Assisted Living,Eagle,Colorado,https://app.seniorplace.com/communities/show/8f7ec4b0-297b-4f4c-a511-ad3aa9ef066b,,"Assisted Living Community, Memory Care, Nursing Home","5, 3, 7"
,Castle Rock Assisted Living At Eveningsong,"Castle Rock,",Colorado,https://app.seniorplace.com/communities/show/4c78dcd3-5439-4fc9-8ef1-5ded9956a390,,,
,Castle Rock Assisted Living At Eveningsong,Castle Rock,Colorado,https://app.seniorplace.com/communities/show/0a64319b-b8c0-47c4-82ca-cc13eb91f8f4,,Assisted Living Home,162
,Castle Rock Assisted Living Iii,Castle Rock,Colorado,https://app.seniorplace.com/communities/show/b323d27f-9c34-462f-8e88-1d87c18bc344,,Assisted Living Home,162
,Cedar Health And Rehabilitation,Cedar City,Utah,https://app.seniorplace.com/communities/show/54d0a4ba-7d82-442d-b3db-282a1dbac368,,Nursing Home,7
,Center At Rock Creek,Fort Collins,Colorado,https://app.seniorplace.com/communities/show/424876bd-92af-469f-91fa-10fdf87749a7,,"Assisted Living Community, Nursing Home","5, 7"
,Centerfield Healthcare,St. George,Utah,https://app.seniorplace.com/communities/show/ecbf9b7e-5e73-441a-a3f7-6f18e204bea6,,Home Care,488
,Centerwell Home Health,Coeur d'Alene,Idaho,https://app.seniorplace.com/communities/show/e47b9a6b-5f73-434b-a7b5-9a41a88a18e8,,Home Care,488
,Central Valley Hospice,Nephi,Utah,https://app.seniorplace.com/communities/show/c79eb4b6-fe06-4348-b518-34775b16b5ae,,Home Care,488
,Centre Ave Health Rehab,Fort Collins,Colorado,https://app.seniorplace.com/communities/show/c310038b-517c-43ae-884b-41b087aef7c1,,"Assisted Living Community, Nursing Home","5, 7"
,Chancellor Gardens Of Clearfield,Clearfield,Utah,https://app.seniorplace.com/communities/show/90d33698-22cf-47cc-9a50-edc99dfb0c4e,,Assisted Living Community,5
,Chardonnay Assisted Living,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/0fda5dd9-bae4-478d-8160-5b86ac1077f9,,"Assisted Living Community, Memory Care","5, 3"
,Chardonnay Assisted Living House 3,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/741db664-ea42-4172-a5a9-f0015fe59fb4,,"Assisted Living Community, Memory Care","5, 3"
,Charleston Assisted Livingerie,Erie,Colorado,https://app.seniorplace.com/communities/show/7e56921c-c6c3-46ad-af83-315382b74b63,,Assisted Living Home,162
,Charleston At Keenesburg,Keenesburg,Colorado,https://app.seniorplace.com/communities/show/f2ba8f85-c0ee-4452-8331-c54781332119,,,
,Charter Healthcare Of West Jordan,Midvale,Utah,https://app.seniorplace.com/communities/show/f2541c0e-f5c6-4eee-8628-91fde28b92a2,,Home Care,488
,Chateau At Sharmar Assisted Living,Pueblo,Colorado,https://app.seniorplace.com/communities/show/87daa80b-977b-4b1f-940a-f3310deba269,,"Assisted Living Community, Memory Care, Nursing Home","5, 3, 7"
,Chateau Des Mons Care And Assisted Living,Englewood,Colorado,https://app.seniorplace.com/communities/show/ca742334-1b6d-4f1d-898d-446e8f57a240,,"Assisted Living Community, Memory Care","5, 3"
,Chelsea Place,Aurora,Colorado,https://app.seniorplace.com/communities/show/f2c8df6f-98d1-4bfa-b878-4e96facd0178,,Assisted Living Community,5
,Cherry Creek Retirement Village,Aurora,Colorado,https://app.seniorplace.com/communities/show/cd8cb296-1773-4249-a372-d1caab6d6fa1,,Assisted Living Community,5
,Cherry Hills Assisted Living And Memory Care,Centennial,Colorado,https://app.seniorplace.com/communities/show/3496011b-3142-478e-b5bc-f11ee78442b5,,"Assisted Living Community, Memory Care","5, 3"
,Cielos Abiertos Assisted Living,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/27b50b72-2d5d-4fcc-81fe-c438aa05359b,,Assisted Living Home,162
,Cinnamon Park,Longmont,Colorado,https://app.seniorplace.com/communities/show/b2b85666-7d0c-4bcd-bd2d-78cbda3876b0,,Assisted Living Community,5
,City Creek Post Acute,Salt Lake City,Utah,https://app.seniorplace.com/communities/show/586476e2-b2bf-4bda-9d47-c222cf2f51a1,,Nursing Home,7
,Clement Home Assisted Living,Boise,Idaho,https://app.seniorplace.com/communities/show/eebb0520-6544-461f-957f-6ff594b6e155,,,
,Clermont Assisted Living,Centennial,Colorado,https://app.seniorplace.com/communities/show/7b7b4a2f-b976-49d0-909f-be0a7d277a08,,Assisted Living Home,162
,Clermont Park Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/6081fe88-8012-4c68-9a06-3f0ea1606ebe,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home","6, 5, 3, 7"
,Cns Community Hospice Providence,Providence,Utah,https://app.seniorplace.com/communities/show/a1e74f80-3818-4dfa-be4b-7bc43592f77a,,Home Care,488
,Cogir Of Lotus Park Senior Living,West Haven,Utah,https://app.seniorplace.com/communities/show/1627c0bf-77e6-4b63-8fbd-51a18bbcdcd0,,"Assisted Living Community, Memory Care","5, 3"
,Colibri Assisted Living,Nampa,Idaho,https://app.seniorplace.com/communities/show/1c334da1-b99d-4c27-b2bf-cca64f46e494,,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3"
,Colorado Assisted Living Homes Brandt,Littleton,Colorado,https://app.seniorplace.com/communities/show/ffe83e2b-2d7c-494d-87b3-8e7b15b6e259,,Assisted Living Home,162
,Colorado Assisted Living Homes Llc Kendall,Littleton,Colorado,https://app.seniorplace.com/communities/show/490030f5-2d7e-4ad5-9ad9-2e01d66a8f10,,Assisted Living Home,162
,Colorado Assisted Living Homes Llc House 7,Littleton,Colorado,https://app.seniorplace.com/communities/show/3fbf4ccf-a613-4065-8a24-baa6aa086e81,,Assisted Living Home,162
,Colorado Assisted Living Homes Llcrowland,Littleton,Colorado,https://app.seniorplace.com/communities/show/65efc727-7415-428e-9c83-43ce0a3c115f,,Assisted Living Home,162
,Colorado Careassist Cascade Home,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/aaec859a-f611-4233-9aa8-4b0ffc0bf5a3,,Assisted Living Home,162
,Colorado Springs Senior Homes,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/7c30375a-27af-4eea-af28-cac62e13669b,,Assisted Living Community,5
,Columbine Commons Health And Rehab,Windsor,Colorado,https://app.seniorplace.com/communities/show/5ad64b42-2109-455e-bd5a-c7dd0b3039fa,,"Assisted Living Community, Nursing Home","5, 7"
,Columbine House,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/add8ea00-8117-4dba-8048-e089275baf4b,,Assisted Living Home,162
,Columbine West Health Rehab Facility,Fort Collins,Colorado,https://app.seniorplace.com/communities/show/8a7a5c28-c5aa-4e40-8ea2-2b67a5c68ee3,,"Assisted Living Community, Nursing Home","5, 7"
,Comfort Care Assisted Living Memory Care,Grand Junction,Colorado,https://app.seniorplace.com/communities/show/6d95d11d-7c73-4d73-8023-2badad5f6d38,,,
,Community Nursing Services,West Valley City,Utah,https://app.seniorplace.com/communities/show/45a58df2-c707-4524-9af8-231593401b96,,Home Care,488
,Community Nursing Services,Price,Utah,https://app.seniorplace.com/communities/show/4830acdc-8fb5-4437-8bf9-a317d009e00d,,Home Care,488
,Community Restorium,Bonners Ferry,Idaho,https://app.seniorplace.com/communities/show/6db23eb1-74f9-4b62-8ab5-4ccda3121df2,,"Assisted Living Community, Memory Care","5, 3"
,Compassionate Care Home,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/81503ef4-918c-4bdc-a238-c0bdb162e283,,Assisted Living Home,162
,Concordia On The Lake,Littleton,Colorado,https://app.seniorplace.com/communities/show/69a37cd9-ece0-4760-9de8-a8a94afec00c,,,
,Constant Care Homes Ii Woodburn Home,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/7150efd3-855b-48c2-be2a-a1f04e577244,,,
,Constant Care Iii Loma Linda,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/b8d1f239-9f1e-4775-b2ae-e2e6c15c07b5,,Assisted Living Home,162
,Constant Care Iv Woodburn,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/31a0e000-bbf3-43e5-931c-f6f5da0554d1,,Assisted Living Home,162
,Constant Care Vi Oakridge,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/fb91ee95-f4c0-49cc-9153-3b73a8ff78e7,,Assisted Living Home,162
,Copper Ridge Health Care,West Jordan,Utah,https://app.seniorplace.com/communities/show/f3923d22-79e0-4bf6-be91-60543a2b3825,,Nursing Home,7
,Copper Springs Senior Living,Meridian,Idaho,https://app.seniorplace.com/communities/show/b09c8fa5-ff0d-4963-a946-71c290746bb0,,"Assisted Living Community, Memory Care","5, 3"
,Coral Desert Rehabilitation And Care,St. George,Utah,https://app.seniorplace.com/communities/show/3eb14dbb-b8b3-4aa4-a1fe-08ea28b43ffd,,Nursing Home,7
,Cottage Glen Assisted Living,Tooele,Utah,https://app.seniorplace.com/communities/show/ff6dbd2b-70d6-44fe-8601-c34f31a24f98,,Assisted Living Community,5
,Cottages At Lochsa Falls The,Meridian,Idaho,https://app.seniorplace.com/communities/show/83a9984e-7853-456f-b74f-04a56b9c13cb,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Emmett,Emmett,Idaho,https://app.seniorplace.com/communities/show/984ea737-733e-452b-a984-6cf2f32a05bc,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Meridian,Meridian,Idaho,https://app.seniorplace.com/communities/show/232f2fce-ea3c-492d-aba5-d103972e4e75,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Middleton,Middleton,Idaho,https://app.seniorplace.com/communities/show/6dcbc523-ed54-4009-8226-6ac8fc4d70bc,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Mountain Home,Mountain Home,Idaho,https://app.seniorplace.com/communities/show/d5dab654-8f92-45fd-b314-9f9810c677be,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Payette,Payette,Idaho,https://app.seniorplace.com/communities/show/decd732d-b93f-4a4d-a8e5-f042fec76cec,,"Assisted Living Community, Memory Care","5, 3"
,Cottages Senior Living I Llc Dba The Cottages Of Weiser,Weiser,Idaho,https://app.seniorplace.com/communities/show/0f8bef09-582c-4056-bebf-f737f3ff3979,,"Assisted Living Community, Memory Care","5, 3"
,Cottonwood Shelter Home,Cottonwood,Idaho,https://app.seniorplace.com/communities/show/4f9639d8-0a38-437f-81ea-6e17e7a586c7,,Assisted Living Community,5
,Country Care,Farmington,Utah,https://app.seniorplace.com/communities/show/41e8be91-c20b-4f13-bf92-a384061c46fc,,Assisted Living Community,5
,Country Care Ii,Farmington,Utah,https://app.seniorplace.com/communities/show/f7bb1568-c359-4d51-b2cb-6da8dc191c7b,,Assisted Living Community,5
,Country Cottage Assisted Living,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/7e9631a5-c14d-4151-90d4-c9235a18da80,,Assisted Living Community,5
,Country Home,Parker,Colorado,https://app.seniorplace.com/communities/show/48447903-e6b3-4347-bbe2-a35c85e8c076,,Assisted Living Home,162
,Country Lane Ogden,Ogden,Utah,https://app.seniorplace.com/communities/show/d2874075-308b-45fb-a4b6-b65391234465,,Assisted Living Home,162
,Country Living Retirement Of Mountain Home,Mountain Home,Idaho,https://app.seniorplace.com/communities/show/834d9a64-93ff-41e0-8aea-ef269202e07e,,"Assisted Living Community, Memory Care","5, 3"
,Country Oaks Assisted Living Of Layton,Layton,Utah,https://app.seniorplace.com/communities/show/92423e58-d7e7-41ca-b5a4-ce978811eb4f,,Assisted Living Community,5
,Country Pines Retirement Community,Clinton,Utah,https://app.seniorplace.com/communities/show/98143e33-71e3-4c20-b9b7-dd1591c17355,,Assisted Living Community,5
,Country Time Assisted Living,Star,Idaho,https://app.seniorplace.com/communities/show/9b3fcd01-0080-41da-a75d-f7d825f978c2,,"Assisted Living Community, Memory Care","5, 3"
,Country View Assisted Living,Provo,Utah,https://app.seniorplace.com/communities/show/20623262-23e7-4033-b53d-525803168570,,Assisted Living Community,5
,Courtyard At Jamestown,Provo,Utah,https://app.seniorplace.com/communities/show/c466e588-09c8-4647-9901-63d8bdfce6ac,,,
,Courtyard At Jamestown Assisted Living,Provo,Utah,https://app.seniorplace.com/communities/show/d4a63482-c876-4766-a0e9-ac893994f9b1,,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3"
,Cove Of Cascadia The,Bellevue,Idaho,https://app.seniorplace.com/communities/show/f9e26afc-80c8-4d26-b79e-8fe35652a41c,,"Assisted Living Community, Memory Care, Nursing Home","5, 3, 7"
,Covenant Village Assisted Living,Westminster,Colorado,https://app.seniorplace.com/communities/show/9d2cd4de-d1b3-4202-a8ad-82968877d4c1,,"Assisted Living Community, Nursing Home","5, 7"
,Covington Senior Living Of Farmington,Farmington,Utah,https://app.seniorplace.com/communities/show/8c1fd0e4-9648-4a20-bfd6-687ae7b150e4,,Assisted Living Community,5
,Covington Senior Living Of Lehi,Lehi,Utah,https://app.seniorplace.com/communities/show/074cc179-7df1-498a-b8d8-523de9c69275,,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3"
,Cranes Roost Care Home,Aztec,New Mexico,https://app.seniorplace.com/communities/show/4a968e83-60a2-431a-bcc2-8dd9ddd5cfe0,,Assisted Living Community,5
,Creekside Care Center,Jerome,Idaho,https://app.seniorplace.com/communities/show/c76325d7-33cc-43b2-8072-27964235a09d,,"Assisted Living Community, Memory Care","5, 3"
,Creekside Inn Assisted Living Alzheimers Community,Coeur d'Alene,Idaho,https://app.seniorplace.com/communities/show/d78ef8ac-ec39-4f43-a42d-9dcb3f4bfbd4,,"Assisted Living Community, Memory Care","5, 3"
,Creekside Transitional Care And Rehabilitation,Meridian,Idaho,https://app.seniorplace.com/communities/show/244cedf8-962a-45f9-86d9-bcaab70481d7,,"Assisted Living Community, Nursing Home","5, 7"
,Crest Home Health And Hospice,Coeur d'Alene,Idaho,https://app.seniorplace.com/communities/show/58e3f160-e7a7-4bb8-a083-c56a0f7ebb21,,Home Care,488
,Crestone Place Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/89967029-8c68-4d65-9777-8c37addb0633,,Assisted Living Home,162
,Crestwood Rehabilitation And Nursing,Ogden,Utah,https://app.seniorplace.com/communities/show/da1c9172-5580-4ed3-8cdd-586a247e8389,,Nursing Home,7
,Crestwood Serenity Assisted Living,Meridian,Idaho,https://app.seniorplace.com/communities/show/ff87d620-9f68-463c-add8-29084b9177f5,,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3"
,Crossroads At Delta Memory,Delta,Colorado,https://app.seniorplace.com/communities/show/4f16d990-5828-4139-8358-0525f013a736,,Assisted Living Community,5
,Crossroads At Lakewood Memory Care,Lakewood,Colorado,https://app.seniorplace.com/communities/show/603e3ce1-b9c4-435d-ba22-a50bd37c5fa8,,,
,Curtis House,Boise,Idaho,https://app.seniorplace.com/communities/show/d3d059cf-f62e-473a-9d50-3631e2b477a2,,Assisted Living Community,5
,Dayspring Villa,Denver,Colorado,https://app.seniorplace.com/communities/show/e1aff32d-1581-4d91-8bda-2c9d30ab3c61,,Assisted Living Community,5
,Decatur West Personal Care Facility,Denver,Colorado,https://app.seniorplace.com/communities/show/927f772b-071a-4819-b5e9-bbb1a48f1cb8,,Assisted Living Community,5
,Desano Place Suites,Gooding,Idaho,https://app.seniorplace.com/communities/show/eee183d4-37b5-4dcc-87a9-2bb2b5a945ae,,Assisted Living Community,5
,Desano Place Village Memory Care,Jerome,Idaho,https://app.seniorplace.com/communities/show/999bc40c-41be-4277-ac25-795afb7b500e,,"Assisted Living Community, Memory Care","5, 3"
,Desert Peaks Assisted Living And Memory Care,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/acddd540-3659-413f-9c2e-6f744795f10b,,Assisted Living Community,5
,Devonshire Acres,Sterling,Colorado,https://app.seniorplace.com/communities/show/c0f66092-35fc-4f10-bd25-3131a8d6c335,,"Assisted Living Community, Nursing Home","5, 7"
,Diamond Peak Of Chubbuck,Chubbuck,Idaho,https://app.seniorplace.com/communities/show/ec3f77d0-22cb-4f26-8c09-d33bc78c8b4f,,Assisted Living Community,5
,Diamond Peak Of Pocatello,Pocatello,Idaho,https://app.seniorplace.com/communities/show/b593ca4a-e59c-4c15-baed-f333d043ac75,,Assisted Living Community,5
,Dignity Hospice Of Utah,American Fork,Utah,https://app.seniorplace.com/communities/show/f664eea3-1692-4151-8dc1-862c6e48c72c,,Home Care,488
,Discovery Rehabilitation And Living,Salmon,Idaho,https://app.seniorplace.com/communities/show/bfb35bad-5444-44ff-a9c3-46d53598dc04,,"Assisted Living Community, Memory Care, Nursing Home","5, 3, 7"
,Divine Care Homes,Lakewood,Colorado,https://app.seniorplace.com/communities/show/ccabd98d-fbc0-423e-9163-9631edf8b96a,,Assisted Living Home,162
,Divine Care Homes,Arvada,Colorado,https://app.seniorplace.com/communities/show/e802d862-183e-4b3e-b92e-8df0ce977cc2,,Assisted Living Home,162
,Dorothys Soft Touch,Aurora,Colorado,https://app.seniorplace.com/communities/show/5f323abf-2d44-4162-b301-d4e47035d957,,Assisted Living Home,162
,Dorothys Soft Touch Iv,Aurora,Colorado,https://app.seniorplace.com/communities/show/66be0c4e-cb89-4434-813b-8b4f6f355d4d,,Assisted Living Home,162
,Dorothys Soft Touch Ii,Aurora,Colorado,https://app.seniorplace.com/communities/show/6e3f514b-856f-4c88-a6ac-1d4750b64620,,Assisted Living Home,162
,Draper Rehabilitation And Care Center,Draper,Utah,https://app.seniorplace.com/communities/show/dcfdc625-eb96-4aa0-a2cd-2abec8191ec9,,Nursing Home,7
,Duncanhart House,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/79787176-5a9c-4e17-a24f-b769fba2c9d9,,Assisted Living Community,5
