ID,Title,before_types,after_types,status
11121,Gila River Indian Care Center,,,UNCHANGED
11122,Life Care Center Of Sierra Vista,,,UNCHANGED
11123,Hummingbird Senior Living,,,UNCHANGED
11124,Prestige Assisted Living At Sierra Vista,,,UNCHANGED
11125,Haven Of Sierra Vista,,,UNCHANGED
11126,Trudys Adult Care Home,,,UNCHANGED
11127,Jr Caring Hearts,,,UNCHANGED
11128,The Hacienda At The Canyon,,,UNCHANGED
11129,Fellowship Square Tucson,,,UNCHANGED
11130,Sierra Del Sol Senior Living,,,UNCHANGED
11131,Catalina Village Assisted Living,,,UNCHANGED
11132,Woodland Palms Memory Care,,,UNCHANGED
11133,Sabino Canyon Rehabilitation Care Center,,,UNCHANGED
11134,Sapphire Of Tucson Nursing And Rehab,,,UNCHANGED
11135,Villa Maria Care Center,,,UNCHANGED
11136,Broadway Proper Independent Assisted Living,,,UNCHANGED
11137,Sherwood Village Assisted Living Memory Care,,,UNCHANGED
11138,Camino De Paz Assisted Living,,,UNCHANGED
11139,The Gardens At San Carlos,,,UNCHANGED
11140,Rainbow Adult Care Home,,,UNCHANGED
11141,Waverly House Adult Care Home,,,UNCHANGED
11142,Starfish Care Homes N Bahana Dr,,,UNCHANGED
11143,Desert Gardens Assisted Living And Memory Care,,,UNCHANGED
11144,Starfish Care Homes E River Hills Pl,,,UNCHANGED
11145,Aslans Home,,,UNCHANGED
11146,San Paulo Village Assisted Living,,,UNCHANGED
11147,La Paz Assisted Living,,,UNCHANGED
11148,Peach Tree Care Home,,,UNCHANGED
11149,Pepper Tree Care Home,,,UNCHANGED
11150,Dreamcatcher Senior Living,,,UNCHANGED
11151,Casa Tucson Senior Living,,,UNCHANGED
11152,Akres Del Cielo Assisted Living Facility,,,UNCHANGED
11153,De Valle Assisted Living,,,UNCHANGED
11154,Rose Garden Senior Care,,,UNCHANGED
11155,El Rancho Encanto Assisted Living At The Fort,,,UNCHANGED
11156,Palo Verde House At Infinity Wilmot,,,UNCHANGED
11157,Desert Steppes I,,,UNCHANGED
11158,Shepherd Hills Senior Care,,,UNCHANGED
11159,The Villas At Wilmot,,,UNCHANGED
11160,House Of Prayer,,,UNCHANGED
11161,St Jacob Assisted Living,,,UNCHANGED
11162,Casa Theresita V,,,UNCHANGED
11163,Desert Hearts Assisted Living,,,UNCHANGED
11164,Everlasting Services At Tucson,,,UNCHANGED
11165,Carrington Assisted Living,,,UNCHANGED
11166,A Desert Villita,,,UNCHANGED
11167,Arizona New Era Eldercare,,,UNCHANGED
11168,Lemon Tree Care Home,,,UNCHANGED
11169,Jeanwood Assisted Living,,,UNCHANGED
11170,Caring Hands Corner Luxury Adult Care Home,,,UNCHANGED
11171,Aaliis Adult Care Home,,,UNCHANGED
11172,Hummingbird Assisted Living,,,UNCHANGED
11173,Canyon Care Homes Of Arizona,,,UNCHANGED
11174,Desert Sky Ii,,,UNCHANGED
11175,Hummingbird Manor 1,,,UNCHANGED
11176,Heavenly Assisted Living Facility,,,UNCHANGED
11177,Casita Consentida,,,UNCHANGED
11178,Famiglia Amore,,,UNCHANGED
11179,Arizona State Veteran Home Tucson,,,UNCHANGED
11180,Rose Petals Senior Care,,,UNCHANGED
11181,Sycamore House At Infinity Wilmot,,,UNCHANGED
11182,Saguaro House At Infinity Wilmot,,,UNCHANGED
11183,Green Gables Home Care,,,UNCHANGED
11184,Desert Steppes Ii,,,UNCHANGED
11185,Luz Del Milagro,,,UNCHANGED
11186,Santa Rosa Care Center,,,UNCHANGED
11187,Rancho Verde Care Home Los Reales,,,UNCHANGED
11188,Edgemont Garden,,,UNCHANGED
11189,Aging Grace,,,UNCHANGED
11190,Foothills Rehabilitation Center,,,UNCHANGED
11191,Comfortable Care Home,,,UNCHANGED
11192,Wellcare Assisted Living Facility,,,UNCHANGED
11193,Angels Kiss,,,UNCHANGED
11194,Amor De Madre Adult Care Home,,,UNCHANGED
11195,Namaste Assisted Living,,,UNCHANGED
11196,Acl Adult Care Homes,,,UNCHANGED
11197,Abella Manor Senior Care Tucson,,,UNCHANGED
11198,From R Hearts,,,UNCHANGED
11199,Sunflower Gardens Senior Care,,,UNCHANGED
11200,Titas Happy Assisted Living,,,UNCHANGED
11201,Sapphire Estates Rehab Centre,,,UNCHANGED
11202,Angels Above Adult Care Home,,,UNCHANGED
11203,Kenyon Care Adult Living,,,UNCHANGED
11204,Saguaro Horizons Adult Care,,,UNCHANGED
11205,Casa De Dios,,,UNCHANGED
11206,Home Away From Home,,,UNCHANGED
11207,Royal Oak Ii,,,UNCHANGED
11208,Royal Oak Assisted Living,,,UNCHANGED
11209,The Mitchell House,,,UNCHANGED
11210,Golden Joy Senior Care,,,UNCHANGED
11211,Yuma Assisted Living,,,UNCHANGED
11212,Haven Of Yuma,,,UNCHANGED
11213,A Special Place Care Home,,,UNCHANGED
11214,Life Care Center Of Yuma,,,UNCHANGED
11215,Palm View Rehabilitation Care,,,UNCHANGED
11216,Sunny Days,,,UNCHANGED
11217,Paradise Cove,,,UNCHANGED
11218,River Valley Estates,,,UNCHANGED
11870,A Bridge Home,,,UNCHANGED
11872,A Caring Heart,,,UNCHANGED
11874,A Haven Of Care,,,UNCHANGED
11876,A Haven Of Hope,,,UNCHANGED
11878,A Legacy Personal Care Home,,,UNCHANGED
11880,A Love For Life,,,UNCHANGED
11882,A Love For Life,,,UNCHANGED
11884,A Loving Hand,,,UNCHANGED
11886,A Loving Hand Assisted Living,,,UNCHANGED
11887,A New Day,,,UNCHANGED
11889,A Robins Nest Assisted Living,,,UNCHANGED
11891,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11893,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11895,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11897,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11899,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11901,A Wildflower Assisted Living And Care Home,,,UNCHANGED
11903,Aplus Healthcare At Home Home Health,,,UNCHANGED
11905,Abbey Road Assisted Livingnewport,,,UNCHANGED
11907,Abbey Road Assisted Livingulster,,,UNCHANGED
11909,Abbington Manor Al I,,,UNCHANGED
11911,Abbington Manor Memory Care,,,UNCHANGED
11915,Aberdeen Ridge,,,UNCHANGED
11917,Ability Home Health,,,UNCHANGED
11919,Ability Hospice,,,UNCHANGED
11921,Abundant Blessings Care Assisted Livinglincoln,,,UNCHANGED
11923,Abundant Blessings And Care Assisted Living,,,UNCHANGED
11925,Abundant Blessings And Care Assisted Livngeastman,,,UNCHANGED
11927,Abundant Blessings And Care Asst Lvg Geddes Ave,,,UNCHANGED
11929,Abundant Blessings And Caremarion Way,,,UNCHANGED
11931,Academy University Boulder,,,UNCHANGED
11933,Academy University Hill,,,UNCHANGED
11935,Accelerate Skilled Nursing Rehab Lafayette,,,UNCHANGED
11937,Achs Hospice Palliative Care,,,UNCHANGED
11939,Acoya Cherry Creek,,,UNCHANGED
11941,Active Hospice,,,UNCHANGED
11943,Adelante Ventana,,,UNCHANGED
11945,Adobe Assisted Living 1 The,,,UNCHANGED
11948,Advanced Home Care And Hospice Of Coeur Dalene,,,UNCHANGED
11950,Advantage Assisted Living,,,UNCHANGED
11952,Advantage Assisted Living,,,UNCHANGED
11954,Affinity At Colorado Springs,,,UNCHANGED
11956,Afi Hospice,,,UNCHANGED
11958,Aladdin At Brush,,,UNCHANGED
11960,Aladdin At Keenesburg The,,,UNCHANGED
11962,Albuquerque Uptown Assisted Living,,,UNCHANGED
11964,All Seasons Hospice,,,UNCHANGED
11966,All Seasons Of Cedar City,,,UNCHANGED
11968,All Seasons Of West Jordan 2,,,UNCHANGED
11969,Allcare Assisted Living,,,UNCHANGED
11971,Alliance Hospice Of Idaho,,,UNCHANGED
11973,Alpine Acres Assisted Living,,,UNCHANGED
11975,Alpine Manor Ii,,,UNCHANGED
11977,Alta Ridge Sandy Al,,,UNCHANGED
11979,Alta Ridgesandy Mc,,,UNCHANGED
11981,Altavita Assisted Living,,,UNCHANGED
11983,Altavita Memory Care Centre,,,UNCHANGED
11985,Alternative Care Homesmarshall,,,UNCHANGED
11987,Amaran Senior Living,,,UNCHANGED
11989,Amaris Assisted Living,,,UNCHANGED
11991,American San Pablo Assisted Living,,,UNCHANGED
11993,American Winds Of Grace,,,UNCHANGED
11995,Amira Choice Arvada,,,UNCHANGED
11997,Ancestors Home,,,UNCHANGED
11999,Angels Crossing Home Hospice,,,UNCHANGED
12001,Apex Assisted Living,,,UNCHANGED
12003,Apple Tree Assisted Living,,,UNCHANGED
12005,Apple Tree Assisted Living,,,UNCHANGED
12006,Apple Valley Residence,,,UNCHANGED
12008,Apple Village Assisted Living,,,UNCHANGED
12010,Applegate Assisted Living,,,UNCHANGED
12012,Applegate Homecare,,,UNCHANGED
12014,Appleleaf Assisted Living,,,UNCHANGED
12016,Applewood Our House 4,,,UNCHANGED
12018,Applewood Our House Assisted Living Facility Iii,,,UNCHANGED
12020,Applewood Our House Assisted Living Facility 5,,,UNCHANGED
12022,Applewood Our House Assisted Living,,,UNCHANGED
12024,Applewood Our House Asst Lvg Facilities Ii,,,UNCHANGED
12026,Ara At Hidden River Tbi,,,UNCHANGED
12028,Ara At Holly Hills Tbi,,,UNCHANGED
12030,Ara At Lander Circle,,,UNCHANGED
12032,Ara At The Pinery,,,UNCHANGED
12034,Ara At The Woodlands,,,UNCHANGED
12036,Arbor View,,,UNCHANGED
12038,Arbor View,,,UNCHANGED
12040,Arbor Village At Hillcrest,,,UNCHANGED
12042,Arbors Of Del Rey,,,UNCHANGED
12044,Arca Gun Club,,,UNCHANGED
12046,Arca Lakeview,,,UNCHANGED
12048,Arca Mesquite Wood,,,UNCHANGED
12050,Arca Summerwood,,,UNCHANGED
12052,Aristocrat Assisted Living The,,,UNCHANGED
12053,Aristocrat Operating Company I,,,UNCHANGED
12054,Asc Of The Heart Institute,,,UNCHANGED
12056,Ashely Manor Cory Lane,,,UNCHANGED
12058,Ashford Assisted Living Memory Care Of Springvil,,,UNCHANGED
12060,Ashford Memory Care,,,UNCHANGED
12062,Ashley Manor Arlington,,,UNCHANGED
12064,Ashley Manor Beverly Hills,,,UNCHANGED
12066,Ashley Manor Buttercup Trail,,,UNCHANGED
12068,Ashley Manor Cedar,,,UNCHANGED
12070,Ashley Manor Cloverdale Memory Care,,,UNCHANGED
12072,Ashley Manor Crescent,,,UNCHANGED
12074,Ashley Manor Harmony,,,UNCHANGED
12076,Ashley Manor Hawthorne,,,UNCHANGED
12078,Ashley Manor Hill Road,,,UNCHANGED
12080,Ashley Manor Hyde Park,,,UNCHANGED
12082,Ashley Manor Iowa,,,UNCHANGED
12084,Ashley Manor Middleton,,,UNCHANGED
12086,Ashley Manor Midland,,,UNCHANGED
12088,Ashley Manor Mountain Home,,,UNCHANGED
12090,Ashley Manor Parkview Drive,,,UNCHANGED
12092,Ashley Manor Storybook Way Memory Care,,,UNCHANGED
12094,Ashley Manor Care Centers Inc Elgin Way,,,UNCHANGED
12096,Ashley Manor Care Centers Inc Highmont,,,UNCHANGED
12098,Ashley Manor Care Centers Inc Orchard,,,UNCHANGED
12100,Ashley Manor Senior Living,,,UNCHANGED
12102,Aspen Cares 2,,,UNCHANGED
12104,Aspen Cares Assisted Living,,,UNCHANGED
12106,Aspen Creek Assisted Living,,,UNCHANGED
12108,Aspen Home Care And Hospice,,,UNCHANGED
12109,Aspen Home Health Services,,,UNCHANGED
12111,Aspen House 1,,,UNCHANGED
12113,Aspen Leaf Assisted Living Residence,,,UNCHANGED
12115,Aspen Leaf Assisted Living Residence Incstratton,,,UNCHANGED
12117,Aspen Leaf Assisted Living Residence Limon,,,UNCHANGED
12119,Aspen Leaf Assisted Lvg Residence Circle Lane,,,UNCHANGED
12121,Aspen Meadows Assisted Living,,,UNCHANGED
12123,Aspen Ridge Alzheimers Special Care Center,,,UNCHANGED
12125,Aspen Ridge Hospice,,,UNCHANGED
12127,Aspen Ridge Residences Of Lehi,,,UNCHANGED
12128,Aspen Trail Retirement Community,,,UNCHANGED
12130,Aspen Valley Senior Living Community,,,UNCHANGED
12131,Aspen View Living,,,UNCHANGED
12133,Aspens At Fort Collins,,,UNCHANGED
12135,Aspin Wall Residential Assisted Living,,,UNCHANGED
12137,Aspire Hospice Care,,,UNCHANGED
12139,Assisted Living At Greeley,,,UNCHANGED
12141,Assisted Living At Pueblo,,,UNCHANGED
12143,Assisted Living At Spring,,,UNCHANGED
12145,Assisted Living Of Arvada,,,UNCHANGED
12147,Assisted Living Of Aurora,,,UNCHANGED
12149,Assisted Living Of Denver,,,UNCHANGED
12151,Assisted Living Of Denver Ne,,,UNCHANGED
12153,Assisted Living Of Lakewood,,,UNCHANGED
12155,Assisted Living Of Northglenn,,,UNCHANGED
12157,Assisted Living Of Thornton,,,UNCHANGED
12161,Assurance Assisted Living Home At Killarney,,,UNCHANGED
12163,Assured Senior Living 1,,,UNCHANGED
12165,Assured Senior Living 10,,,UNCHANGED
12167,Assured Senior Living 2,,,UNCHANGED
12169,Assured Senior Living 3,,,UNCHANGED
12170,Assured Senior Living 4,,,UNCHANGED
12172,Assured Senior Living 5,,,UNCHANGED
12174,Assured Senior Living 8,,,UNCHANGED
12176,Assured Senior Living 9,,,UNCHANGED
12178,Assured Senior Living Arvada,,,UNCHANGED
12180,Assured Senior Living Riverstone,,,UNCHANGED
12182,Assured Senior Living Wagon Trail,,,UNCHANGED
12184,Assured Senior Living Wagontrail,,,UNCHANGED
12186,At Home Health Care,,,UNCHANGED
12187,Ativo Senior Living Of Albuquerque,,,UNCHANGED
12189,Atlas Hospice,,,UNCHANGED
12191,Atlas Hospice Of Southern Utah,,,UNCHANGED
12193,Atria Longmont,,,UNCHANGED
12195,Atria Valley Manor,,,UNCHANGED
12197,Auburn Crest Home Health,,,UNCHANGED
12199,Auburn View Assisted Living,,,UNCHANGED
12201,Augustana Elk Run Assisted Living,,,UNCHANGED
12203,Aurora Makarios Assisted Living,,,UNCHANGED
12205,Autumn Blessings Assisted Living,,,UNCHANGED
12206,Autumn Breeze Assisted Living,,,UNCHANGED
12208,Autumn Care Living Center Building 1,,,UNCHANGED
12210,Autumn Care Living Center Building 2,,,UNCHANGED
12211,Autumn Care Living Center Building 3,,,UNCHANGED
12212,Autumn Haven Assisted Living,,,UNCHANGED
12214,Autumn Park Assisted Living,,,UNCHANGED
12216,Avalon Care Centerbountiful,,,UNCHANGED
12218,Avalon Memory Care,,,UNCHANGED
12220,Avalon West Health Rehabilitation,,,UNCHANGED
12222,Avamere At Mountain Ridge,,,UNCHANGED
12224,Avamere At Rio Rancho,,,UNCHANGED
12226,Avamere At Roswell,,,UNCHANGED
12227,Avista Senior Living Albuquerque,,,UNCHANGED
12229,Avista Senior Living Garden City,,,UNCHANGED
12230,Avista Senior Living Nampa,,,UNCHANGED
12231,Avista Senior Living Twin Falls,,,UNCHANGED
12233,Balfour At Central Park,,,UNCHANGED
12235,Balfour At Lavender Farms,,,UNCHANGED
12237,Balfour At Littleton,,,UNCHANGED
12239,Balfour At Longmont,,,UNCHANGED
12241,Balfour At Riverfront Park,,,UNCHANGED
12243,Balfour Cherrywood Village,,,UNCHANGED
12245,Balfour Retirement Community,,,UNCHANGED
12247,Balsam House,,,UNCHANGED
12249,Barber Station Assisted Living And Memory Care Long Wait List No Referral Fee,,,UNCHANGED
12251,Barrington Place Alzheimers Special Care Center,,,UNCHANGED
12253,Barton Creek Senior Living,,,UNCHANGED
12255,Basil Celany Living Center,,,UNCHANGED
12257,Beacon Crest Management Of Draper,,,UNCHANGED
12259,Beacon Crest Senior Living,,,UNCHANGED
12261,Bear Canyon Estates Sky Active Living,,,UNCHANGED
12263,Bear Creek Senior Living Stellar Community,,,UNCHANGED
12265,Bear Lake Manor,,,UNCHANGED
12267,Bear Lake Memorial Hospital Home Health,,,UNCHANGED
12268,Beatrice Hover Assisted Living Residence,,,UNCHANGED
12270,Beaver Valley Hospital,,,UNCHANGED
12271,Bee Hive Homes Of Albuquerque West,,,UNCHANGED
12273,Bee Hive Homes Of Edgewood Ii,,,UNCHANGED
12275,Bee Hive Homes Of Pagosa Springs,,,UNCHANGED
12277,Bee Hive Homes Of Rio Rancho Ii,,,UNCHANGED
12279,Bee Hive Homes Of Santa Fe,,,UNCHANGED
12281,Bee Hive Homes Of Taylor Ranch,,,UNCHANGED
12283,Bee Hive Memory Loss Home,,,UNCHANGED
12284,Beehive Cottages,,,UNCHANGED
12286,Beehive Home Of Layton,,,UNCHANGED
12288,Beehive Homes At The Cortez Homestead,,,UNCHANGED
12289,Beehive Homes Of Alamogordo,,,UNCHANGED
12291,Beehive Homes Of American Fork South Building One,,,UNCHANGED
12293,Beehive Homes Of Bernalillo,,,UNCHANGED
12295,Beehive Homes Of Bernalillo 2,,,UNCHANGED
12297,Beehive Homes Of Bosque Farms 2,,,UNCHANGED
12299,Beehive Homes Of Clovis,,,UNCHANGED
12301,Beehive Homes Of Deming,,,UNCHANGED
12303,Beehive Homes Of Draper,,,UNCHANGED
12305,Beehive Homes Of Draper 2,,,UNCHANGED
12307,Beehive Homes Of Enchanted Hills,,,UNCHANGED
12309,Beehive Homes Of Farmington,,,UNCHANGED
12311,Beehive Homes Of Farmington 2,,,UNCHANGED
12313,Beehive Homes Of Farmington 4,,,UNCHANGED
12315,Beehive Homes Of Four Hills I,,,UNCHANGED
12317,Beehive Homes Of Gallup,,,UNCHANGED
12319,Beehive Homes Of Grand Junction,,,UNCHANGED
12321,Beehive Homes Of Herriman 1,,,UNCHANGED
12323,Beehive Homes Of Hobbs,,,UNCHANGED
12325,Beehive Homes Of Kanab,,,UNCHANGED
12327,Beehive Homes Of Maeser,,,UNCHANGED
12328,Beehive Homes Of Magna,,,UNCHANGED
12330,Beehive Homes Of Naples,,,UNCHANGED
12332,Beehive Homes Of Parker,,,UNCHANGED
12334,Beehive Homes Of Payson,,,UNCHANGED
12336,Beehive Homes Of Perry,,,UNCHANGED
12338,Beehive Homes Of Portales,,,UNCHANGED
12340,Beehive Homes Of Provo,,,UNCHANGED
12342,Beehive Homes Of Provo Ii,,,UNCHANGED
12343,Beehive Homes Of Raton,,,UNCHANGED
12345,Beehive Homes Of Richfield 1,,,UNCHANGED
12347,Beehive Homes Of Richfield 2,,,UNCHANGED
12349,Beehive Homes Of Rio Rancho I,,,UNCHANGED
12351,Beehive Homes Of Riverton,,,UNCHANGED
12353,Beehive Homes Of Roswell,,,UNCHANGED
12355,Beehive Homes Of Salem,,,UNCHANGED
12357,Beehive Homes Of Salt Lake City,,,UNCHANGED
12359,Beehive Homes Of San Pedro Building C,,,UNCHANGED
12361,Beehive Homes Of San Pedro D,,,UNCHANGED
12363,Beehive Homes Of Santaquin,,,UNCHANGED
12365,Beehive Homes Of South Jordan,,,UNCHANGED
12367,Beehive Homes Of Spanish Fork,,,UNCHANGED
12369,Beehive Homes Of St George 1,,,UNCHANGED
12371,Beehive Homes Of St George 2,,,UNCHANGED
12373,Beehive Homes Of Syracuse,,,UNCHANGED
12375,Beehive Homes Of Tooele,,,UNCHANGED
12377,Beehive Homes Of Vernal,,,UNCHANGED
12379,Beehive Homes Of Volcano Cliffs,,,UNCHANGED
12381,Beehive Homes Of Washington County 3,,,UNCHANGED
12383,Beehive Homes Of Washington County 5,,,UNCHANGED
12385,Beehive Homes Of Washington County 7,,,UNCHANGED
12387,Beehive Homes Of Washington County 8,,,UNCHANGED
12389,Beehive Homes Of White Rock,,,UNCHANGED
12391,Beewell Assisted Living,,,UNCHANGED
12393,Beewell Assisted Living Winterberry,,,UNCHANGED
12395,Bel Aire Homes,,,UNCHANGED
12397,Bel Aire Senior Living,,,UNCHANGED
12399,Bella Terra St George,,,UNCHANGED
12401,Bellamah House Ltd Co,,,UNCHANGED
12403,Belle Vie Hospice,,,UNCHANGED
12405,Belleview Heights,,,UNCHANGED
12407,Belleview Heights Alzheimers Special Care Center,,,UNCHANGED
12409,Belleview Suites At Dtc Assisted Living Memory,,,UNCHANGED
12411,Belmont Senior Care,,,UNCHANGED
12413,Best Assisted Living,,,UNCHANGED
12415,Best Assisted Living,,,UNCHANGED
12417,Best Homecare And Staffing,,,UNCHANGED
12419,Bethesda Gardens Loveland,,,UNCHANGED
12421,Bethesda Gardens Monument,,,UNCHANGED
12423,Bethesda Gardens Thornton,,,UNCHANGED
12425,Bethesda Gardens Thornton Assisted Living And Memory Care,,,UNCHANGED
12426,Bethhaven House,,,UNCHANGED
12428,Birch Assisted Living,,,UNCHANGED
12429,Birch Creek Assisted Living,,,UNCHANGED
12431,Blacksmith Fork Assisted Living,,,UNCHANGED
12433,Blessings Senior Services,,,UNCHANGED
12435,Blessings Senior Services Ii,,,UNCHANGED
12437,Blossom View Assisted Living,,,UNCHANGED
12438,Blue Horizon Boutique Assisted Living Memory Care Building A,,,UNCHANGED
12440,Bluebird Hospice,,,UNCHANGED
12442,Bluebonnet Haus,,,UNCHANGED
12444,Bonaventure Of Castle Rock,,,UNCHANGED
12446,Bonaventure Of Colorado Springs,,,UNCHANGED
12448,Bonaventure Of Colorado Springs,,,UNCHANGED
12450,Bonaventure Of Pueblo,,,UNCHANGED
12452,Bonaventure Of Thornton,,,UNCHANGED
12454,Bonney Home,,,UNCHANGED
12456,Bonney Home,,,UNCHANGED
12458,Bookcliff Manor Assisted Living,,,UNCHANGED
12460,Briargate House,,,UNCHANGED
12462,Briarwood Assisted Living,,,UNCHANGED
12464,Bridge Assisted Living At Sandpoint,,,UNCHANGED
12466,Bridge Assisted Living Life Care Cntr Of Greeley,,,UNCHANGED
12468,Bridge Assisted Lvg At Life Care Ctr Longmont,,,UNCHANGED
12470,Bridge Assisted Lvg At Life Care Ctr Of Co Springs,,,UNCHANGED
12471,Bridge At Alamosa The,,,UNCHANGED
12473,Bridge At Valley View The,,,UNCHANGED
12474,Bridge Care Assisted Living,,,UNCHANGED
12476,Bridgeview Estates Rcf,,,UNCHANGED
12478,Bright Assisted Living,,,UNCHANGED
12480,Bright Sun Assisted Living,,,UNCHANGED
12482,Brighton Co Cares Wellspring,,,UNCHANGED
12484,Brighton House Of Riverton,,,UNCHANGED
12486,Brighton House Of South Jordan See Also Brighton House Of Riverton,,,UNCHANGED
12488,Brightstar Care Homes Hobble Creek,,,UNCHANGED
12490,Brightstar Care Homes Prickly Pear,,,UNCHANGED
12492,Brightstar Care Homes Settlers,,,UNCHANGED
12494,Brightstar Care Homes Stephen,,,UNCHANGED
12496,Brightstar Care Homes Summerset,,,UNCHANGED
12498,Brightstar Care Homes Taft,,,UNCHANGED
12500,Brightwork Villa American Fork,,,UNCHANGED
12502,Brightwork Villa Park Place,,,UNCHANGED
12504,Brio Assisted Living,,,UNCHANGED
12506,Brio Idaho Hospice,,,UNCHANGED
12508,Bristol Hospice Utah,,,UNCHANGED
12510,Bristol Hospiceutah Ii,,,UNCHANGED
12512,Broadway Hills,,,UNCHANGED
12513,Broadway Proper Assisted Senior Living,,,UNCHANGED
12515,Brookdale Arvada,,,UNCHANGED
12517,Brookdale Boise Parkcenter,,,UNCHANGED
12519,Brookdale Boise Parkcenter Independent Living,,,UNCHANGED
12521,Brookdale Boulder Creek,,,UNCHANGED
12523,Brookdale Briargate,,,UNCHANGED
12525,Brookdale Brighton,,,UNCHANGED
12527,Brookdale Broadmoor,,,UNCHANGED
