title,description,address,city,state,price,type,featured_image,photos,amenities,url,website,import_date,import_source,status
Jasons Open Arms,,"9220 Audrey Avenue, Riverside, Ca 92503",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c88d8b8ce8515b5c6527db263b1bdf35.jpg,,,https://app.seniorplace.com/communities/show/26fde341-011f-40e7-9bde-09ceb5edb4e2,https://app.seniorplace.com/communities/show/26fde341-011f-40e7-9bde-09ceb5edb4e2,2025-01-18,SeniorPlace Retry,publish
Javiers Board And Care,,"1919 Altamont Place, San Diego, Ca 92139",San Diego,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4d2516ed23f3df0448e10ada18d7540a.jpg,,,https://app.seniorplace.com/communities/show/8e1b8485-c30c-4248-ab09-002bb7329f8c,https://app.seniorplace.com/communities/show/8e1b8485-c30c-4248-ab09-002bb7329f8c,2025-01-18,SeniorPlace Retry,publish
Javiers Guest Home,,"8127 Burgundy Drive, Stockton, Ca 95210",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/35942cbeca9e49afce6a67b0df1ddfa8.jpg,,,https://app.seniorplace.com/communities/show/80351498-a53c-4fb3-9ba7-02889b43c832,https://app.seniorplace.com/communities/show/80351498-a53c-4fb3-9ba7-02889b43c832,2025-01-18,SeniorPlace Retry,publish
Radiant Hearts,,"25321 Maximus Street, Mission Viejo, Ca 92691",Mission Viejo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f5eda43c0e018ab66292440a669c2f5b.jpg,,,https://app.seniorplace.com/communities/show/6f73bc94-eff9-41c2-ad9f-e81967e5fbd5,https://app.seniorplace.com/communities/show/6f73bc94-eff9-41c2-ad9f-e81967e5fbd5,2025-01-18,SeniorPlace Retry,publish
Raes Cottage At Placentia,,"1265 Salvador Drive East, Placentia, Ca 92870",Placentia,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/04383c7e556be510227769a7a4081ab9.jpg,,,https://app.seniorplace.com/communities/show/8e4bbfd4-ada5-44e4-8b69-baa1d42a6f71,https://app.seniorplace.com/communities/show/8e4bbfd4-ada5-44e4-8b69-baa1d42a6f71,2025-01-18,SeniorPlace Retry,publish
Raechelle Care Home,,"2215 West 15Th Street, Los Angeles, Ca 90006",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7b4e9e2f3ed94e3dc2166daeb8562ecf.jpg,,,https://app.seniorplace.com/communities/show/37dcb9d0-1b5a-462f-a3f4-5c917d955339,https://app.seniorplace.com/communities/show/37dcb9d0-1b5a-462f-a3f4-5c917d955339,2025-01-18,SeniorPlace Retry,publish
Rai Angels,,"1422 Orwell Drive, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3c713687959076b4b066459af8aa81a9.jpg,,,https://app.seniorplace.com/communities/show/e77b4b79-e089-4b23-b519-201b0f48437f,https://app.seniorplace.com/communities/show/e77b4b79-e089-4b23-b519-201b0f48437f,2025-01-18,SeniorPlace Retry,publish
Rainbow Care,,"2853 West Summerset Drive, Rialto, Ca 92377",Rialto,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/44116eadf483e7e69b0faae1cc68aee6.jpg,,,https://app.seniorplace.com/communities/show/bb994d00-5425-475b-a0d0-919f3566257a,https://app.seniorplace.com/communities/show/bb994d00-5425-475b-a0d0-919f3566257a,2025-01-18,SeniorPlace Retry,publish
Rainbow Guest Home Ii,,"10521 Horseshoe Drive, Bloomington, Ca 92316",Bloomington,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fc6d0c7e2d9ff4e7d9d6feb6b3f41644.jpg,,,https://app.seniorplace.com/communities/show/f883dd87-e942-4aff-9ba1-a966593172f8,https://app.seniorplace.com/communities/show/f883dd87-e942-4aff-9ba1-a966593172f8,2025-01-18,SeniorPlace Retry,publish
Rainbow Horizons Ii,,"15917 Chase Street, Los Angeles, Ca 91343",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/480f1add15a1c4f54be6a5daa765cfa3.jpg,,,https://app.seniorplace.com/communities/show/0d452c20-747c-4a08-ad6b-0c583a4151f3,https://app.seniorplace.com/communities/show/0d452c20-747c-4a08-ad6b-0c583a4151f3,2025-01-18,SeniorPlace Retry,publish
Rainbow Ridge Manor,,"45410 Bayberry Place, Temecula, Ca 92592",Temecula,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1b1462f5f5609d05f8d34b2ec638fc79.jpg,,,https://app.seniorplace.com/communities/show/269af4a9-852c-4b49-9623-87e52ac7d708,https://app.seniorplace.com/communities/show/269af4a9-852c-4b49-9623-87e52ac7d708,2025-01-18,SeniorPlace Retry,publish
Rainebee Home,,"20514 East Covina Hills Road, Covina, Ca 91724",Covina,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b77fa7212ef2feaa315bef0caa484461.jpg,,,https://app.seniorplace.com/communities/show/2d918ad0-f682-4058-ba08-3e236528fa2e,https://app.seniorplace.com/communities/show/2d918ad0-f682-4058-ba08-3e236528fa2e,2025-01-18,SeniorPlace Retry,publish
Rainier Court,,"1758 South Rainier Court, Anaheim, Ca 92804",Anaheim,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bd689ef0130c328d5280b0efb745f4de.jpg,,,https://app.seniorplace.com/communities/show/709f1e99-c09c-48c2-a901-591bbb009fab,https://app.seniorplace.com/communities/show/709f1e99-c09c-48c2-a901-591bbb009fab,2025-01-18,SeniorPlace Retry,publish
Rainkin Home,,"9279 Thilow Drive, Sacramento, Ca 95826",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/aa423e9d8fd3ad9c123377652e90c3d5.jpg,,,https://app.seniorplace.com/communities/show/f7d69903-6491-45a0-93c3-62218f8939ba,https://app.seniorplace.com/communities/show/f7d69903-6491-45a0-93c3-62218f8939ba,2025-01-18,SeniorPlace Retry,publish
Ramada Ranch,,"35859 Ramada Lane, Yucaipa, Ca 92399",Yucaipa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5f775f615706f51e78e09fc69b72d366.jpg,,,https://app.seniorplace.com/communities/show/20c10352-c87d-468e-9a33-43c3e9418a2b,https://app.seniorplace.com/communities/show/20c10352-c87d-468e-9a33-43c3e9418a2b,2025-01-18,SeniorPlace Retry,publish
Ramdas Home Care,,"10235 Lanesborough Avenue, Bakersfield, Ca 93311",Bakersfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b4d333b2c83297e0069f045764aadde2.jpg,,,https://app.seniorplace.com/communities/show/16dbf2f5-b95f-4e86-b705-44dee2d50185,https://app.seniorplace.com/communities/show/16dbf2f5-b95f-4e86-b705-44dee2d50185,2025-01-18,SeniorPlace Retry,publish
Rami Homes,,"3300 Greengate Drive, Modesto, Ca 95355",Modesto,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b0d6a8e83bbe226bf975cf0c9e5d24ab.jpg,,,https://app.seniorplace.com/communities/show/f5fe33ef-dc94-498b-ab86-9a79f70dbe30,https://app.seniorplace.com/communities/show/f5fe33ef-dc94-498b-ab86-9a79f70dbe30,2025-01-18,SeniorPlace Retry,publish
Ramona Senior Gardens,,"1240 H Street, Ramona, Ca 92065",Ramona,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0d8fe0ee4cdebbf7c41b5377fbfbcaf9.jpg,,,https://app.seniorplace.com/communities/show/9090a104-34c4-4929-9153-353efda7b6fe,https://app.seniorplace.com/communities/show/9090a104-34c4-4929-9153-353efda7b6fe,2025-01-18,SeniorPlace Retry,publish
Ramona Senior Lodge Assisted Living,,"15855 Marmac Drive, Ramona, Ca 92065",Ramona,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/c0f37e4c-9b9d-41ba-9c56-f5664b282f14,https://app.seniorplace.com/communities/show/c0f37e4c-9b9d-41ba-9c56-f5664b282f14,2025-01-18,SeniorPlace Retry,publish
Ramona Senior Manor,,"1236 D Street, Ramona, Ca 92065",Ramona,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cad466249bd2a0a6ddfd9ef5a2cde5f9.jpg,,,https://app.seniorplace.com/communities/show/31b72ded-4bf1-4a76-80da-6a9a9a1678aa,https://app.seniorplace.com/communities/show/31b72ded-4bf1-4a76-80da-6a9a9a1678aa,2025-01-18,SeniorPlace Retry,publish
Rana Homes 1,,"25836 Thundercloud Court, Moreno Valley, Ca 92553",Moreno Valley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5a2434dfdc8c78e5d23ec4a872c0351c.jpg,,,https://app.seniorplace.com/communities/show/81f447c8-e709-4129-a714-5ce39c9600b5,https://app.seniorplace.com/communities/show/81f447c8-e709-4129-a714-5ce39c9600b5,2025-01-18,SeniorPlace Retry,publish
Ranch Country Home,,"4189 Lexington Avenue, Chino, Ca 91710",Chino,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c27360d7532517607de021215f463b90.jpg,,,https://app.seniorplace.com/communities/show/cf475623-f50b-4866-8c91-2c7b8cd0430b,https://app.seniorplace.com/communities/show/cf475623-f50b-4866-8c91-2c7b8cd0430b,2025-01-18,SeniorPlace Retry,publish
Rancho Pacific Home Care,,"4416 San Joaquin Street, Oceanside, Ca 92057",Oceanside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bcdb5089902e39be3d31008f06a81fcf.jpg,,,https://app.seniorplace.com/communities/show/e22d37f9-eefd-4e2d-b14c-8a9c3b0266f2,https://app.seniorplace.com/communities/show/e22d37f9-eefd-4e2d-b14c-8a9c3b0266f2,2025-01-18,SeniorPlace Retry,publish
Rancho Pacifica Home,,"1229 Rancho Pacifica Place, Vista, Ca 92084",Vista,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c94cb437c6ded4b7069a3531c0d1838b.jpg,,,https://app.seniorplace.com/communities/show/fc22aae3-38f7-494a-bb16-fb4359473c83,https://app.seniorplace.com/communities/show/fc22aae3-38f7-494a-bb16-fb4359473c83,2025-01-18,SeniorPlace Retry,publish
Rancho Santa Fe Villa,,"8292 Run Of The Knolls, San Diego, Ca 92127",San Diego,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a5393cbf64a64901cd905febeb52025c.jpg,,,https://app.seniorplace.com/communities/show/4e56d30e-e193-4de9-b5da-e2e6b76540a3,https://app.seniorplace.com/communities/show/4e56d30e-e193-4de9-b5da-e2e6b76540a3,2025-01-18,SeniorPlace Retry,publish
Rancho Vista Senior Living,,"760 East Bobier Drive, Vista, Ca 92084",Vista,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/59bc72dc274c825e21dddb5afa725def.jpg,,,https://app.seniorplace.com/communities/show/66cd0c8b-d367-43bd-b27e-1a1c959c738c,https://app.seniorplace.com/communities/show/66cd0c8b-d367-43bd-b27e-1a1c959c738c,2025-01-18,SeniorPlace Retry,publish
Ranchview Senior Assisted Living,,"350 Cole Ranch Road, Encinitas, Ca 92024",Encinitas,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9ab4769631eb6bffb3d34d9953d6aa68.jpg,,,https://app.seniorplace.com/communities/show/b625904c-3a2e-481a-9415-32db207f77a0,https://app.seniorplace.com/communities/show/b625904c-3a2e-481a-9415-32db207f77a0,2025-01-18,SeniorPlace Retry,publish
Rapha Care Residential Home 1,,"36935 Arezzo Court, Beaumont, Ca 92223",Beaumont,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/8e8fd402-e0c4-4df1-96b3-5bc1c088bf0f,https://app.seniorplace.com/communities/show/8e8fd402-e0c4-4df1-96b3-5bc1c088bf0f,2025-01-18,SeniorPlace Retry,publish
Rapha House,,"13310 Ocotillo Road, Whitewater, Ca 92282",Whitewater,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1af032a37b2228a8ad3b38f0c59bddf4.jpg,,,https://app.seniorplace.com/communities/show/9cd62184-371e-4ad3-92b5-a5474b9785ee,https://app.seniorplace.com/communities/show/9cd62184-371e-4ad3-92b5-a5474b9785ee,2025-01-18,SeniorPlace Retry,publish
Raquels Adult Residential Facility,,"4067 Lively Street, Riverside, Ca 92505",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7f4b9ebf9bac1803cf2f4cd1cde74406.jpg,,,https://app.seniorplace.com/communities/show/87690bd6-1ec4-4cf3-9a57-b9aeef92b2c9,https://app.seniorplace.com/communities/show/87690bd6-1ec4-4cf3-9a57-b9aeef92b2c9,2025-01-18,SeniorPlace Retry,publish
Raven Residential,,"585 Brearcliffe Drive, Red Bluff, Ca 96080",Red Bluff,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d70f6b5b7fe244ead04b8142666fdf2e.jpg,,,https://app.seniorplace.com/communities/show/06e8ed97-fce0-427e-80b0-3b6a43d0ab46,https://app.seniorplace.com/communities/show/06e8ed97-fce0-427e-80b0-3b6a43d0ab46,2025-01-18,SeniorPlace Retry,publish
Rawates,,"8012 Zelzah Avenue, Los Angeles, Ca 91335",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d3066d0ab89d75f75932099e20dec055.jpg,,,https://app.seniorplace.com/communities/show/ff1fe8dd-e371-4f4d-bd90-bf8ed2d848bd,https://app.seniorplace.com/communities/show/ff1fe8dd-e371-4f4d-bd90-bf8ed2d848bd,2025-01-18,SeniorPlace Retry,publish
Rayas Paradise,,"1156 North Gardner Street, West Hollywood, Ca 90046",West Hollywood,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/23f886a1923cbf6148a27e65168dee4f.jpg,,,https://app.seniorplace.com/communities/show/1966d7ae-caca-4e7c-a7e6-bffca289c911,https://app.seniorplace.com/communities/show/1966d7ae-caca-4e7c-a7e6-bffca289c911,2025-01-18,SeniorPlace Retry,publish
Rayas Paradise,,"846 North Sierra Bonita Avenue, Los Angeles, Ca 90046",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7e9da6a4a487a6cebf6404c45b30efb0.jpg,,,https://app.seniorplace.com/communities/show/3feb0e1a-c5f1-411b-bec5-9b91cf7b4527,https://app.seniorplace.com/communities/show/3feb0e1a-c5f1-411b-bec5-9b91cf7b4527,2025-01-18,SeniorPlace Retry,publish
Rb Senior Residences,,"15260 Amalia Street, San Diego, Ca 92129",San Diego,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d2d2aa9ba5aa13fee0106e1239494c34.jpg,,,https://app.seniorplace.com/communities/show/ef98e43b-fa2a-47dc-b93e-df071f71cd95,https://app.seniorplace.com/communities/show/ef98e43b-fa2a-47dc-b93e-df071f71cd95,2025-01-18,SeniorPlace Retry,publish
Rb Senior Residences Ii,,"15158 Jenell Street, Poway, Ca 92064",Poway,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/dfe283a926c2a0d3d765c293d1572295.jpg,,,https://app.seniorplace.com/communities/show/b79b53c9-ac7e-43e7-892e-029f73b4d03d,https://app.seniorplace.com/communities/show/b79b53c9-ac7e-43e7-892e-029f73b4d03d,2025-01-18,SeniorPlace Retry,publish
Rcfe Care Respite House,,"663 Chicago Avenue, Stockton, Ca 95206",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f702740471a9160c09c9f13f8e5e4737.jpg,,,https://app.seniorplace.com/communities/show/5b3c470a-72c7-4afc-b922-0c54bfad8c7f,https://app.seniorplace.com/communities/show/5b3c470a-72c7-4afc-b922-0c54bfad8c7f,2025-01-18,SeniorPlace Retry,publish
Rcrh Ii,,"1915 Quaker Ridge Court, Stockton, Ca 95206",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1cf9b944ff6cfc98b356a1eea8213b15.jpg,,,https://app.seniorplace.com/communities/show/417721f7-43a7-4894-8531-9c922f93813a,https://app.seniorplace.com/communities/show/417721f7-43a7-4894-8531-9c922f93813a,2025-01-18,SeniorPlace Retry,publish
Ready For Care,,"4129 West Princeton Avenue, Fresno, Ca 93722",Fresno,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8364d4a149215519aa747511473ee656.jpg,,,https://app.seniorplace.com/communities/show/73671b67-db51-4f4e-98f2-188872fca03c,https://app.seniorplace.com/communities/show/73671b67-db51-4f4e-98f2-188872fca03c,2025-01-18,SeniorPlace Retry,publish
Real Care,,"818 Real Road, Bakersfield, Ca 93309",Bakersfield,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/528a492de4920b083d8d4b1918a12027.jpg,,,https://app.seniorplace.com/communities/show/279bf5ea-95cb-4b88-bd0b-a641815214e9,https://app.seniorplace.com/communities/show/279bf5ea-95cb-4b88-bd0b-a641815214e9,2025-01-18,SeniorPlace Retry,publish
Real Elderly Care,,"4858 Poston Drive, San Jose, Ca 95136",San Jose,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8681b064b8b7189fa726b097b93f9458.jpg,,,https://app.seniorplace.com/communities/show/455cfb6c-dcdc-4503-8418-e7d5ccf665a9,https://app.seniorplace.com/communities/show/455cfb6c-dcdc-4503-8418-e7d5ccf665a9,2025-01-18,SeniorPlace Retry,publish
Real Sweet Home,,"20905 El Nido Avenue, Perris, Ca 92571",Perris,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/30ddf134-30d4-42db-ae16-9664e72ebbf0,https://app.seniorplace.com/communities/show/30ddf134-30d4-42db-ae16-9664e72ebbf0,2025-01-18,SeniorPlace Retry,publish
Real World Care House,,"2008 Prince Albert Drive, Riverside, Ca 92507",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/02a3c2b88d1bbd7ccca7fe2f9371ad4f.jpg,,,https://app.seniorplace.com/communities/show/c3298566-9ea8-4693-8d80-b9726ce4c80e,https://app.seniorplace.com/communities/show/c3298566-9ea8-4693-8d80-b9726ce4c80e,2025-01-18,SeniorPlace Retry,publish
Reamer Residence,,"18039 Reamer Road, Castro Valley, Ca 94546",Castro Valley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a08df7318e3df1a1e6d5bea176885c17.jpg,,,https://app.seniorplace.com/communities/show/6bd3ce6c-32d0-4926-980f-1b72f7e4b502,https://app.seniorplace.com/communities/show/6bd3ce6c-32d0-4926-980f-1b72f7e4b502,2025-01-18,SeniorPlace Retry,publish
Reata Glen Orange County Ccrc,,"2 Las Estrellas Loop, Mission Viejo, Ca 92694",Mission Viejo,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/3d7d83e2-8c71-4ad3-90e2-7e35a92be0fa,https://app.seniorplace.com/communities/show/3d7d83e2-8c71-4ad3-90e2-7e35a92be0fa,2025-01-18,SeniorPlace Retry,publish
Red Mahogany Home,,"13659 Red Mahogany Drive, Moreno Valley, Ca 92553",Moreno Valley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/726e8cb67d03246a60413f577bca243a.jpg,,,https://app.seniorplace.com/communities/show/2a5e322f-aa51-4846-85fd-5e32a3988105,https://app.seniorplace.com/communities/show/2a5e322f-aa51-4846-85fd-5e32a3988105,2025-01-18,SeniorPlace Retry,publish
Red Roses Villa,,"13805 Crewe Street, Whittier, Ca 90605",Whittier,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b78092c9b0e4642a6c3fd1fbbdfdfc9f.jpg,,,https://app.seniorplace.com/communities/show/c9475e0d-5cad-48bb-901e-c093abc8231d,https://app.seniorplace.com/communities/show/c9475e0d-5cad-48bb-901e-c093abc8231d,2025-01-18,SeniorPlace Retry,publish
Redbud Care Home,,"920 Redbud Drive, Redding, Ca 96001",Redding,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/069bcb133bc4f953120025d9ee2ce369.jpg,,,https://app.seniorplace.com/communities/show/a1fad91c-e28d-4598-a815-dc915ff0067e,https://app.seniorplace.com/communities/show/a1fad91c-e28d-4598-a815-dc915ff0067e,2025-01-18,SeniorPlace Retry,publish
Redell Pine,,"2131 Redell Avenue, Monrovia, Ca 91016",Monrovia,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f62e899ce3b41a691ced1395f3415735.jpg,,,https://app.seniorplace.com/communities/show/68c97887-d229-4a78-944a-78ce2adf0a55,https://app.seniorplace.com/communities/show/68c97887-d229-4a78-944a-78ce2adf0a55,2025-01-18,SeniorPlace Retry,publish
Redfield House,,"10471 Susie Place, Santee, Ca 92071",Santee,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4c874ac309ac9d9a6aa5f13be55206c2.jpg,,,https://app.seniorplace.com/communities/show/a87ab9c7-eb72-407e-9d2f-dd11336a0063,https://app.seniorplace.com/communities/show/a87ab9c7-eb72-407e-9d2f-dd11336a0063,2025-01-18,SeniorPlace Retry,publish
