ID,Title,RawType,Normalized,Unknown,Status,SeniorPlaceURL,SeniorlyURL
,Heritage Court Post Acute Of Scottsdale,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/heritage-court-post-acute-of-scottsdale
,Haven Of Scottsdale,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/haven-of-scottsdale
,Villa Ocotillo,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc
,Extended Family Ii,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh
,Lindsay Manor,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/lindsay-manor-llc
,Mesa Adult Care Home Ii,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-adult-care-home-ii
,Family Care Homes Jensen House,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/family-care-homes-jensen-house
,Home Sweet Home On Leland,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/home-sweet-home-on-leland
,Plaza Healthcare,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/kingman/plaza-healthcare
,All Seasons Of Oro Valley,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley
,The Fountains At La Cholla,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-fountains-at-la-cholla
,The Watermark At Oro Valley,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/oro-valley/the-watermark-at-oro-valley
,Inspirations Of River Centre,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre
,Avista Senior Living Tucson,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson
,Mountain View Care Center,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-care-center
,Tucson Place At Ventana Canyon,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon
,Copper Canyon,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/copper-canyon-alzheimer-s-special-care-center
,Hacienda De Luna,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/hacienda-de-luna
,La Canada Care Center,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/yuma/la-canada-care-center
,Casas Adobes Post Acute Rehabilitation Center,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-post-acute-rehab-center
,The Hacienda At The River,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-hacienda-at-the-river-tucson
,Oasis Assisted Living Community,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/oasis-at-el-corral-assisted-living-center
,Villa Liddell,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villa-liddell-llc
,Solterra La Cholla,a:3:{i:0;i:162;i:1;i:3;i:2;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care, Nursing Home","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp
,Msm P Enterprises,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/msm-p-enterprises-inc
,The Villas At La Canada Villa M,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m
,Starfish Care Homes Gardenview Circle,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson
,Haven Of Tucson,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/casa-grande/haven-of-tucson
,Starfish Care Homes W Limberlost Dr,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tuscon/starfish-care-homes-w-limberlost-dr-
,The Villas At King Road Villa B,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b
,Sedona Garden Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/sedona-garden-assisted-living
,Connies Manor Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/connie-s-manor-home
,Desert View Residence,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence
,Summersett Haven,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-haven
,Villas At La Canda Villa J,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canda-villa-j
,Danilo Place,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc
,Villas At La Canada The Villa E,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-e
,Villas At La Canada The Villa B,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-b
,Villas At La Canada The Villa D,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-d
,Fidelity Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-home-inc
,The Villas At La Canada Villa H,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-h
,Villas At La Canada The Villa C,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-c
,Northwest Assisted Living Ii,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/northwest-assisted-living-ii
,Villas At La Canada The Villa A,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-a
,The Villas At La Canada Villa G,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-g
,Spring Days Adult Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/spring-days-adult-care-home-llc
,Villas At La Canada The Villa F,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-f
,Desert Sun Residence,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-sun-residence
,The Villas At La Canada Villa K,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-k
,Desert Treasure Residence,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence
,Normandel Place,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc
,Tlc At San Lucas,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/tlc-at-san-lucas-llc
,Fidelity Care Corner,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-corner-inc
,Desert Palms Residence,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence
,The Villas At La Canada Villa I,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-i
,The Villas At La Canada Villa L,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-l
,Copper Health Oro Valley,a:2:{i:0;i:162;i:1;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Nursing Home","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/coolidge/copper-health-oro-valley
,La Casa De Stella,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/la-casa-de-stella
,Open Arms At La Canada,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/open-arms-at-la-canada
,My Family Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/my-family-assisted-living-home-llc
,Aspen Care Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/aspen-care-assisted-living-home-llc
,Desert Gardens Assisted Living And Memory Care At Hacienda,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care-at-hacienda
,Golden Hope Adult Care Home Ii,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/golden-hope-adult-care-home-ii
,Abba Foothills Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/abba-foothills-assisted-living
,Carlton Village 2,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2
,Carlton Village 1,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1
,Carlton Village 4,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4
,Carlton Village 6,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6
,Carlton Village 5,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5
,Carlton Village 8,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8
,Horizon Acres Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/horizon-acres-assisted-living-home-inc
,Catalina Foothills Adult Care,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/catalina-foothills-adult-care-inc
,Villas De Bella Assisted Living No 1,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-de-bella-assisted-living-no-1-llc
,Marys Peace Of Mind,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/mary-s-peace-of-mind
,Heatherwood,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/heatherwood-tucson
